variant,simulation_id,time_s,flow_lpm,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K,model_dp1_mbar,observed_dp1_mbar
graetz_fd361_equal_open,E77,850.0,13.846,375.69670967862476,539.5899999999999,430.28149874131066,589.371,441.00145661017564,521.0219999999999,430.5459149917911,563.746,441.2324657978748,483.495,437.82810773084714,454.772,299.12229456323047,305.239,0.5546826969632441,0.719
graetz_fd361_equal_open,E77,900.0,13.834999999999999,375.7653632911159,541.467,430.4322354138727,592.191,441.3295150609483,524.429,430.69382952915964,566.861,441.55718493022596,486.91999999999996,438.3453589281129,458.514,299.4830307832023,305.17499999999995,0.554719653377387,0.726
graetz_fd361_equal_open,E77,950.0,13.853000000000002,375.78041685389474,543.962,430.5850690444071,594.925,441.63531814334203,527.632,430.8441449320216,569.804,441.85999959319463,490.109,438.80608778731545,462.131,299.83409384678896,305.12899999999996,0.5570763902693414,0.754
graetz_fd361_equal_open,E77,1000.0,13.838,375.8817165098513,545.738,430.71816147748655,597.69,441.9101730345598,530.8820000000001,430.97490090266865,572.7159999999999,442.1321083836643,493.335,439.2128117794771,465.86,300.1743249167723,305.114,0.55667834727685,0.769
graetz_fd361_equal_open,E77,1050.0,13.849999999999998,375.9370569045077,547.813,430.88778655215367,599.99,442.1786075010536,533.663,431.1425538046525,575.2149999999999,442.3980938899099,496.254,439.58543769409073,469.158,300.5030261010121,305.09799999999996,0.5585470367798506,0.777
graetz_fd361_equal_open,E77,1100.0,13.842,376.0219139830452,549.265,431.0304090272982,601.858,442.4372326487675,536.363,431.28327537514195,577.422,442.6544965445884,499.04699999999997,439.93291508516313,472.299,300.81977182638093,305.09,0.5586983496569367,0.792
graetz_fd361_equal_open,E77,1150.0,13.852,376.0707264287397,550.64,431.17640661161,603.692,442.68106788463655,538.886,431.4275570794049,579.404,442.89628604376276,501.71399999999994,440.2552612872558,475.356,301.1244048859682,305.08799999999997,0.5602986848211491,0.803
graetz_fd361_equal_open,E77,1200.0,13.845999999999998,376.1499333233372,552.3119999999999,431.3006701970887,605.905,442.905368153189,541.256,431.55017581326615,581.675,443.11867208261106,504.18499999999995,440.5499297672626,478.144,301.4169605951338,305.118,0.5605142917535166,0.819
graetz_fd361_equal_open,E77,1250.0,13.835999999999999,376.2392238727214,553.281,431.45826111270037,608.0989999999999,443.1246618736777,543.655,431.7063985766424,583.961,443.3362267562031,506.75699999999995,440.8228940403268,480.84399999999994,301.69762079776234,305.12699999999995,0.5604674216388881,0.831
graetz_fd361_equal_open,E77,1300.0,13.853000000000002,376.23637889328967,554.211,431.5844521909264,609.337,443.3447717809965,546.117,431.83120307593083,585.675,443.554767944828,509.361,441.0916116479302,483.784,301.96656603972144,305.13599999999997,0.5625103821281479,0.837
graetz_fd361_equal_open,E77,1350.0,13.835999999999999,376.2994724739426,554.9449999999999,431.6691318617407,609.958,443.52816175648167,547.703,431.91446777049265,586.491,443.7365911105213,511.41999999999996,441.3299275260953,486.116,302.22408256291686,305.15799999999996,0.5616338116366268,0.844
graetz_fd361_equal_open,E77,1400.0,13.853000000000002,376.31173290351524,557.683,431.7686822913869,612.011,443.69498579202997,549.48,432.01279089622227,588.281,443.9019419654212,513.4269999999999,441.5438435638751,488.327,302.470562873702,305.2,0.5635568548243994,0.864
graetz_fd361_equal_open,E77,1450.0,13.847999999999999,376.35507380380295,557.866,431.82995073349775,613.553,443.83949985297227,551.573,432.07279302515275,590.072,444.04503663454784,515.559,441.7344848030917,490.70799999999997,302.70653886806844,305.25399999999996,0.5635507244271916,0.865
graetz_fd361_equal_open,E77,1500.0,13.841000000000001,376.4386418499457,558.941,431.93147089231167,614.476,443.97584056976586,553.358,432.17331993977194,591.191,444.18006652899544,517.5999999999999,441.9047992333965,493.08299999999997,302.9325458378767,305.30499999999995,0.5634939816381208,0.869
graetz_fd361_equal_open,E77,1550.0,13.850000000000001,376.47128329599343,559.9749999999999,432.0364415825213,615.863,444.1257499408693,554.922,432.2773782278513,592.5799999999999,444.3288387810961,519.39,442.0781682528455,495.04499999999996,303.149122382723,305.36199999999997,0.5647482806074735,0.889
graetz_fd361_equal_open,E77,1600.0,13.845999999999998,376.5197805322286,561.0419999999999,432.11201764513487,617.093,444.2647255687293,556.576,432.35199945344345,593.9449999999999,444.46672845380414,521.174,442.245166074389,497.06899999999996,303.3567602390762,305.428,0.5648494706740601,0.897
graetz_fd361_equal_open,E77,1650.0,13.855999999999998,376.54402478747306,561.144,432.18324200093866,617.952,444.38829596361506,558.0909999999999,432.42233451735257,594.977,444.58924878598583,522.9069999999999,442.39796271846365,498.981,303.55594498837627,305.49699999999996,0.5660679664269801,0.886
graetz_fd361_equal_open,E77,1700.0,13.850000000000001,376.6131183723201,561.457,432.24621531257253,617.8979999999999,444.49787772852557,559.275,432.4844650499361,595.328,444.6978201549151,524.468,442.53435772212765,500.855,303.74718917453333,305.587,0.565951223834084,0.9
graetz_fd361_equal_open,E77,1750.0,13.854,376.6752535441709,563.345,432.33645384083184,619.623,444.60963111100597,560.526,432.57403530915195,596.703,444.808665016748,525.814,442.6642404307671,502.43899999999996,303.9310320168138,305.678,0.5667284150378162,0.905
graetz_fd361_equal_open,E77,1800.0,13.857,376.71745578926334,564.684,432.41331639356804,621.171,444.72546212616595,561.986,432.65022129376746,598.15,444.92367920639,527.405,442.79558445131795,504.14,304.1079460148542,305.75,0.567375144466236,0.918
graetz_fd361_equal_open,E77,1850.0,13.847999999999999,376.79455374141526,564.384,432.4966938824311,621.938,444.8368290050629,563.633,432.73300321919965,599.223,445.03427792332764,529.1479999999999,442.9214863267291,505.99199999999996,304.2783246554798,305.84299999999996,0.5670587616643494,0.926
graetz_fd361_equal_open,E77,1900.0,13.852,376.84761597432316,564.555,432.59412532318936,622.2929999999999,444.95530543228085,564.703,432.82993409206114,599.843,445.15207783577,530.434,443.04930105113834,507.56999999999994,304.44253797969304,305.938,0.5678497029125973,0.928
graetz_fd361_equal_open,E77,1950.0,13.856000000000002,376.88260822036443,563.377,432.66275916088466,621.825,445.0687003842179,565.5039999999999,432.89798937421017,599.8299999999999,445.2648270624973,531.531,443.1766828213484,508.938,304.60095488328176,306.043,0.5685510827685121,0.933
graetz_fd361_equal_open,E77,2000.0,13.854999999999997,376.91944536488984,565.2729999999999,432.7202494007657,622.4079999999999,445.1645659766196,566.039,432.95491192818577,600.18,445.360031918674,532.3399999999999,443.29069256545154,510.157,304.753924274327,306.145,0.5687848579072838,0.927
graetz_fd361_equal_open,E77,2050.0,13.855,376.95291306889203,564.99,432.77892979211106,622.999,445.2521718423027,566.983,433.01308085359886,600.88,445.44700572629586,533.3879999999999,443.3935229136091,511.35299999999995,304.90171979643696,306.236,0.5690879623357366,0.946
graetz_fd361_equal_open,E77,2100.0,13.852,376.9927490996796,566.31,432.8387509441296,624.136,445.33708549277594,567.951,433.07243782757064,601.8889999999999,445.53133411610906,534.421,443.49042050859725,512.5409999999999,305.04458055794316,306.32899999999995,0.5691427526848032,0.943
graetz_fd361_equal_open,E77,2150.0,13.855999999999998,377.0029894291591,567.174,432.89192923341085,625.0999999999999,445.4194938536357,569.04,433.1251616761332,602.8409999999999,445.6131982119441,535.575,443.58448333375725,513.778,305.18273815830435,306.42199999999997,0.5697362150708911,0.94
graetz_fd361_equal_open,E77,2200.0,13.835,377.07233101671267,569.21,432.9570622246745,626.6659999999999,445.4994523659554,570.26,433.1899280237653,604.1959999999999,445.69264907223163,536.845,443.6719248043106,515.015,305.3163634188435,306.53,0.5683091790076411,0.955
graetz_fd361_equal_open,E77,2250.0,13.838000000000001,377.0990220262107,565.941,433.0520417735977,626.047,445.5981830840037,571.569,433.2846747467307,604.622,445.7909887050128,538.1949999999999,443.76934726801653,516.501,305.4456021998673,306.614,0.5689493246830386,0.952
graetz_fd361_equal_open,E77,2300.0,13.854,377.0552848967417,565.2049999999999,433.07440973630503,624.823,445.68499314504305,571.486,433.3065340787125,603.524,445.8773821202112,538.607,443.8702452675933,517.4209999999999,305.5706479491328,306.71,0.5704350436810137,0.952
graetz_fd361_equal_open,E77,2350.0,13.855,377.037578400312,564.169,433.0480925709253,623.087,445.7216857369692,571.276,433.2795854156009,602.28,445.91349757689835,538.771,443.93785734362905,518.208,305.69172404232495,306.804,0.5705075756782074,0.945
graetz_fd361_equal_open,E77,2400.0,13.852,377.05445802523184,562.924,433.0490186092564,621.699,445.7359610078639,570.789,433.2800627344682,601.092,445.92717775533043,538.7249999999999,443.9742863130267,518.7,305.8090398698976,306.92499999999995,0.570304124374347,0.961
graetz_fd361_equal_open,E77,2450.0,13.850999999999999,377.0806956143422,563.449,433.07764476233314,620.726,445.7637750697047,570.3009999999999,433.3083803679822,600.025,445.95451414068685,538.616,444.00909915429213,519.0219999999999,305.9227942532677,307.008,0.5703549816430744,0.951
graetz_fd361_equal_open,E77,2500.0,13.85,377.11727657607287,563.232,433.11650164685216,620.777,445.8064065399501,570.396,433.34697980831965,600.068,445.9967639255771,538.838,444.0539335534965,519.463,306.0332105078504,307.13199999999995,0.5704608772050399,0.952
graetz_fd361_equal_open,E77,2550.0,13.843,377.1638327807342,564.861,433.17148756168115,621.981,445.8612837986236,570.861,433.4017786570774,600.8789999999999,446.05133036947564,539.303,444.1076875678348,520.029,306.1404921953206,307.239,0.5701252415577804,0.95
graetz_fd361_equal_open,E77,2600.0,13.85,377.19044830842125,564.656,433.22370260614855,622.438,445.92508968769266,571.612,433.4537948870912,601.412,446.11487471284386,540.056,444.17154223803993,520.787,306.24480184110445,307.35699999999997,0.5709560602248533,0.96
graetz_fd361_equal_open,E77,2650.0,13.852,377.2114826899198,564.4639999999999,433.2521446568824,622.393,445.97947295739874,572.0709999999999,433.4819564436855,601.489,446.16896959624955,540.654,444.23335164719725,521.481,306.34637059706637,307.48499999999996,0.5712951675497471,0.959
graetz_fd361_equal_open,E77,2700.0,13.852,377.2813252493051,565.156,433.2875811477515,623.011,446.02353117591593,572.5229999999999,433.51716704713544,601.952,446.212720676445,541.159,444.2855840917467,522.125,306.44543259903196,307.618,0.5715183549712917,0.964
graetz_fd361_equal_open,E77,2750.0,13.852,377.35726870570875,565.7139999999999,433.35320503580897,623.1479999999999,446.0760791922552,572.94,433.58269616208395,602.056,446.26502186841714,541.7139999999999,444.3379559357153,522.7249999999999,306.54234210789366,307.738,0.5718259189851773,0.969
graetz_fd361_equal_open,E77,2800.0,13.847000000000001,377.42480982834843,565.164,433.43319983161325,623.199,446.1480379255809,573.414,433.6626444114218,602.29,446.3368239477433,542.271,444.4028078569442,523.362,306.6373080890176,307.85799999999995,0.5717606357227982,0.969
graetz_fd361_equal_open,E77,2850.0,13.857000000000001,377.4167004880296,565.313,433.4900432375463,623.4359999999999,446.22624694577803,573.673,433.71933897798965,602.511,446.4149011286067,542.645,444.47960293425,523.848,306.73035085443536,307.94399999999996,0.572839711230253,0.981
graetz_fd361_equal_open,E77,2900.0,13.850999999999999,377.452850740184,565.319,433.5091615884253,623.03,446.2812474309422,573.904,433.73818235733245,602.276,446.4696805257997,543.0,444.54539109365646,524.3299999999999,306.8214264378786,308.06899999999996,0.5725012259709554,0.981
graetz_fd361_equal_open,E77,2950.0,13.864999999999998,377.44593191672897,564.928,433.531129277879,623.1379999999999,446.31952070241954,574.0519999999999,433.75991957772106,602.3879999999999,446.5076921388378,543.287,444.5959093198852,524.739,306.9106482222094,308.18499999999995,0.5737875927382101,0.976
graetz_fd361_equal_open,E77,3000.0,13.852,377.48750139684125,564.679,433.5449924382091,622.6669999999999,446.3473894227263,574.156,433.7735486020719,602.0139999999999,446.53528691097006,543.528,444.6331512594976,525.13,306.99809474857256,308.27599999999995,0.5728102442286231,0.984
graetz_fd361_equal_open,E77,3041.0,13.85,377.5098865132064,565.544,433.590543141636,623.3499999999999,446.3791147871742,574.299,433.81905650065846,602.429,446.5668461721597,543.727,444.6641597935819,525.356,307.0684702165808,308.37,0.5728152137530131,0.978
graetz_fd361_equal_groove,E67,0.0,15.279999999999998,293.3685,296.62199999999996,293.3685,296.25,293.3685,296.35299999999995,293.3685,296.22499999999997,293.3685,296.43399999999997,293.36850000000004,296.686,293.3685,293.39799999999997,0.07507632589795954,0.146
graetz_fd361_equal_groove,E67,50.0,15.271,480.94278135145555,383.55999999999995,465.20641099037374,341.47999999999996,370.44048646211274,308.99899999999997,466.9005736863825,316.138,371.5995165295823,300.25399999999996,343.8203201943775,299.786,293.3700030107706,293.414,0.5943627227655224,0.316
graetz_fd361_equal_groove,E67,100.0,15.279,497.036210986224,540.75,581.1029320297299,473.256,494.6174878644573,376.486,582.2915873193633,420.83,496.5984078612873,346.76099999999997,436.95839507982515,327.39099999999996,293.38359534142353,293.438,0.9868597320718535,0.6
graetz_fd361_equal_groove,E67,150.0,15.276,500.88175866853106,664.299,621.3570092116612,589.1769999999999,585.4327426022711,445.365,621.9713636944896,529.854,587.397850618499,403.433,526.441102813948,354.489,293.4342854348477,293.471,1.2301137593716351,0.864
graetz_fd361_equal_groove,E67,200.0,15.274999999999999,502.50173641431786,748.8409999999999,635.3698572586786,676.7909999999999,630.1887786050448,499.078,635.6598809551552,618.247,631.8312756980794,448.715,584.6912752635678,378.13699999999994,293.56039914466226,293.50899999999996,1.3552101859566195,1.033
graetz_fd361_equal_groove,E67,250.0,15.288000000000002,503.2948845694398,809.804,641.5137036093623,746.2349999999999,650.6432371070007,544.2439999999999,641.6116806502628,691.87,652.0229417939343,487.053,617.263748338729,398.99399999999997,293.79952491882466,293.53999999999996,1.4192701988968195,1.192
graetz_fd361_equal_groove,E67,300.0,15.274000000000001,503.9416365167975,854.7379999999999,644.9892226883974,803.725,661.0862097840179,584.703,644.9663799536768,752.739,662.2880863158537,521.4689999999999,635.8258269535638,420.99299999999994,294.17734071856523,293.59299999999996,1.4513932653642836,1.326
graetz_fd361_equal_groove,E67,350.0,15.269,504.4394358653496,882.3009999999999,647.4750683479765,844.107,667.4517387120602,616.0509999999999,647.3652937956115,795.891,668.5310697542006,548.444,647.5472087947522,442.34799999999996,294.7039431997299,293.645,1.4726311188249595,1.439
graetz_fd361_equal_groove,E67,400.0,15.283999999999999,504.67039805233446,903.242,649.2627545306748,877.372,671.9023696803338,644.2819999999999,649.0807206334766,831.799,672.8889236295626,572.938,655.7710404188417,461.29599999999994,295.37533553219964,293.70799999999997,1.4902886856968927,1.538
graetz_fd361_equal_groove,E67,450.0,15.280000000000001,504.9370436216392,918.233,650.5607307642879,900.886,675.1705367803166,666.63,650.3250136991294,857.492,676.0832637139912,592.479,661.8752316376143,478.52299999999997,296.177273620233,293.78099999999995,1.5010935406726293,1.614
graetz_fd361_equal_groove,E67,500.0,15.284,505.1479985285837,930.434,651.6675794106854,919.933,677.7116490518249,685.787,651.3873148412995,878.2909999999999,678.5656844882695,609.479,666.5966161157369,494.013,297.08940494148436,293.83799999999997,1.5107757246152822,1.707
graetz_fd361_equal_groove,E67,550.0,15.283,505.34824217103056,938.485,652.5847768973554,935.644,679.7871657294329,703.467,652.2677282073498,895.824,680.5927409493509,625.688,670.3892204807672,510.158,298.0887474308659,293.935,1.5180367544449962,1.761
graetz_fd361_equal_groove,E67,600.0,15.276000000000002,505.59281156207805,945.481,653.4229429150206,947.425,681.5364053365264,718.056,653.076372504652,908.976,682.3019630493397,639.185,673.5142841401112,522.261,299.15226968305797,294.03099999999995,1.523366329257795,1.819
graetz_fd361_equal_groove,E67,650.0,15.271,505.82393795569965,950.697,654.2208156027721,957.418,683.0804239349134,730.835,653.8485720244639,919.996,683.812412126165,651.1659999999999,676.1674841355418,536.413,300.25859962717016,294.145,1.5283106141916902,1.877
graetz_fd361_equal_groove,E67,700.0,15.281,505.93088197330314,955.255,654.8770073784792,966.3199999999999,684.445860340822,743.392,654.477863027222,930.026,685.1472760028397,663.016,678.46643400789,550.509,301.38890092458234,294.32599999999996,1.5346895512927636,1.934
graetz_fd361_equal_groove,E67,750.0,15.285999999999998,506.01648166760435,955.7379999999999,655.3545757495297,972.053,685.5848282388781,753.972,654.9322278182198,936.941,686.2578151869128,673.497,680.4247683358549,562.942,302.5273025563745,294.496,1.5393766419546933,1.981
graetz_fd361_equal_groove,E67,800.0,15.292000000000002,506.0878151209281,959.4789999999999,655.7605870173882,977.4549999999999,686.53263110242,763.094,655.31781934446,942.962,687.1804114950073,682.845,682.0741849217047,574.229,303.66082708630597,294.692,1.5435992941817305,2.029
graetz_fd361_equal_groove,E67,850.0,15.281,506.292896017678,961.689,656.1876109378172,982.935,687.3722588714011,772.385,655.7310140047616,949.114,687.9991748727166,692.27,683.490302145828,586.5219999999999,304.779143075678,294.95399999999995,1.545043940219132,2.07
graetz_fd361_equal_groove,E67,900.0,15.277,506.4875415232262,962.116,656.7071040532122,986.364,688.2062217883844,780.284,656.2369105454122,953.384,688.8158460408989,700.508,684.7785644221535,596.6769999999999,305.8743907371828,295.22999999999996,1.5476651811389144,2.108
graetz_fd361_equal_groove,E67,950.0,15.287999999999998,506.52715158461194,963.689,657.1184115273722,989.629,689.01204805897,787.754,656.6307318242143,957.206,689.6041917561253,708.5129999999999,685.9854841106057,606.607,306.9407083595777,295.532,1.5521579810866184,2.139
graetz_fd361_equal_groove,E67,1000.0,15.282,506.61313922974045,965.2819999999999,657.4150033710614,994.1569999999999,689.6925425534134,794.189,656.9148321189057,961.788,690.2679503367302,715.48,687.0501751038236,614.825,307.9738681266699,295.83,1.553536964071939,2.183
graetz_fd361_equal_groove,E67,1050.0,15.291,506.61402880056926,963.408,657.6941293268349,997.732,690.2864625220511,801.0699999999999,657.1796482735175,964.0079999999999,690.8464923071401,723.037,687.9776327497207,622.938,308.97097089181716,296.166,1.556941303616468,2.222
graetz_fd361_equal_groove,E67,1100.0,15.279,506.716342081087,963.127,657.9399171355736,998.2529999999999,690.8125069445651,807.693,657.416843007615,966.021,691.3590871321604,730.351,688.7941241977782,631.546,309.9302472824504,296.543,1.5569130088119376,2.238
graetz_fd361_equal_groove,E67,1150.0,15.279,506.77437775780453,960.8299999999999,658.2504518758797,997.732,691.3308757875546,812.467,657.7173594380664,966.443,691.8659400668715,735.948,689.5443512921654,638.8399999999999,310.8508012787342,296.935,1.5588052144604223,2.272
graetz_fd361_equal_groove,E67,1200.0,15.278999999999998,506.789758482953,959.7379999999999,658.4878295438002,997.293,691.8277078059906,816.3919999999999,657.944412872259,966.6179999999999,692.3512458640913,740.795,690.2521479851623,645.547,311.73243233873166,297.36499999999995,1.5604418303059036,2.3
graetz_fd361_equal_groove,E67,1250.0,15.276,506.8550956594552,959.459,658.6950152181387,998.155,692.2643743741874,820.221,658.1433304708632,967.732,692.7770365351562,745.568,690.8893358619597,651.79,312.5755317294692,297.842,1.5614709308999588,2.315
graetz_fd361_equal_groove,E67,1300.0,15.281999999999998,506.88011938149236,958.593,658.8882531085633,999.324,692.6606888712297,824.156,658.3270634278996,969.259,693.1630924146176,750.065,691.4623858433117,657.969,313.38107739147387,298.337,1.5637527317202329,2.35
graetz_fd361_equal_groove,E67,1350.0,15.272,507.00630593883005,959.971,659.0837843159516,1000.691,693.0237463471406,827.909,658.5176764899111,970.793,693.5174086670442,754.442,691.9805136247669,663.902,314.1503499935123,298.86499999999995,1.5635380850387355,2.365
graetz_fd361_equal_groove,E67,1400.0,15.267000000000001,507.15835911252066,961.14,659.3742175801024,1001.857,693.4135639636058,831.9259999999999,658.8032691080632,972.268,693.9004412082827,758.939,692.4816763245805,670.017,314.8847947646129,299.448,1.5643599975293694,2.39
graetz_fd361_equal_groove,E67,1450.0,15.278,507.16856668857747,959.132,659.5962863796575,1002.353,693.8151711273499,835.31,659.0157716934964,973.086,694.294116033843,763.0429999999999,692.9887115358728,675.245,315.5859986429514,300.01399999999995,1.567438811824919,2.412
graetz_fd361_equal_groove,E67,1500.0,15.276,507.2344791198308,960.8729999999999,659.7151021968684,1003.879,694.1358377932299,838.6809999999999,659.1285472639449,974.5799999999999,694.6063997745186,767.0519999999999,693.4400926295025,680.717,316.25556714784136,300.644,1.5681648670563737,2.425
graetz_fd361_equal_groove,E67,1550.0,15.28,507.28410693932653,960.36,659.8615456645766,1003.5219999999999,694.4074986441989,841.977,659.268832656409,974.894,694.8708226194425,770.9179999999999,693.8242562606818,685.712,316.8951379209684,301.243,1.569772979942048,2.445
graetz_fd361_equal_groove,E67,1600.0,15.272,507.40459259324746,958.961,660.0281034354,1003.0849999999999,694.6753470821747,844.481,659.432439791671,974.788,695.1329051213946,774.1279999999999,694.179288758747,690.2339999999999,317.50629091755826,301.84999999999997,1.5695695355744488,2.462
graetz_fd361_equal_groove,E67,1650.0,15.286,507.3435645109457,957.069,660.1714039567639,1002.448,694.9487303365694,846.79,659.5668923904612,974.446,695.3998176712284,777.208,694.5279918997078,694.6769999999999,318.0904762440376,302.51099999999997,1.5726155280616982,2.46
graetz_fd361_equal_groove,E67,1700.0,15.264000000000001,507.48434855855237,955.092,660.2831128105724,1000.703,695.1782055413145,848.728,659.6790993450606,973.215,695.6242329248678,779.741,694.8417017965814,698.333,318.6489343629638,303.11699999999996,1.5700203914503654,2.482
graetz_fd361_equal_groove,E67,1750.0,15.289999999999997,507.3410326613652,954.569,660.4132034655657,999.749,695.4180671243835,850.108,659.798172182284,972.321,695.8580325664096,781.96,695.1426519750236,701.8389999999999,319.1828966185577,303.736,1.5747816230899376,2.48
graetz_fd361_equal_groove,E67,1800.0,15.275,507.36303976507463,954.257,660.3815167342049,999.802,695.5694504021677,851.733,659.7647892460118,972.346,696.0030691129925,784.309,695.3922619583024,705.354,319.6935497111849,304.39799999999997,1.5727245725530374,2.489
graetz_fd361_equal_groove,E67,1850.0,15.280000000000001,507.3486239639053,955.423,660.4746459150035,1000.2869999999999,695.7034302697293,853.41,659.8536077113619,972.794,696.1325204008743,786.5849999999999,695.5897474637225,708.4549999999999,320.18202524655635,305.012,1.5740075132700007,2.507
graetz_fd361_equal_groove,E67,1900.0,15.271,507.42104522997164,956.5889999999999,660.5598356594838,1001.2049999999999,695.8609738812238,855.321,659.9373500933762,973.619,696.2863060174129,788.891,695.7919294950356,711.199,320.64951775961947,305.64099999999996,1.5731727264151365,2.519
graetz_fd361_equal_groove,E67,1950.0,15.286,507.37926498710453,955.79,660.6383073909307,1002.038,696.0229154465392,857.5169999999999,660.0091312643441,974.564,696.4436265162306,791.4449999999999,695.9975683360998,714.434,321.097324123214,306.32899999999995,1.5760240812953499,2.529
graetz_fd361_equal_groove,E67,2000.0,15.283000000000001,507.40795899475927,954.0029999999999,660.6354776964442,1001.9,696.1331379652988,859.3389999999999,660.0037158924592,974.6419999999999,696.5490525551287,793.648,696.171609045874,717.367,321.52676476513716,306.96999999999997,1.5758340616415567,2.552
graetz_fd361_equal_groove,E67,2050.0,15.283999999999999,507.4750350643503,952.7099999999999,660.7084108461765,1001.518,696.2323758532013,860.814,660.0746611227216,974.4119999999999,696.6449551819702,795.635,696.3145656774319,720.104,321.93902620983863,307.613,1.5764436585832717,2.55
graetz_fd361_equal_groove,E67,2100.0,15.279,507.5787768589572,953.5169999999999,660.828026667891,1001.712,696.3696631537407,862.091,660.1934738881171,974.4929999999999,696.7800039477512,797.485,696.4713841192545,722.6320000000001,322.33525468568604,308.293,1.5762928533238352,2.578
graetz_fd361_equal_groove,E67,2150.0,15.281000000000002,507.63867183070727,954.617,660.9664857706111,1001.542,696.5419128702054,863.542,660.3293400783116,974.592,696.9499844434357,799.309,696.6563202061708,724.988,322.71645844517144,308.94,1.5773127137280731,2.574
graetz_fd361_equal_groove,E67,2200.0,15.283000000000001,507.65895687797797,952.0889999999999,661.0530634545283,1001.03,696.7071671530349,864.771,660.4127234946833,974.2049999999999,697.1122287471459,801.012,696.8480781389096,727.544,323.08351638715,309.602,1.5781780650068913,2.588
graetz_fd361_equal_groove,E67,2250.0,15.278999999999998,507.70645669449516,952.5509999999999,661.1292521078221,1000.208,696.844002405765,865.6659999999999,660.4875308990293,973.494,697.2463623117272,802.425,697.018831693723,729.6089999999999,323.437199728168,310.21799999999996,1.5780466816751195,2.595
graetz_fd361_equal_groove,E67,2300.0,15.283999999999999,507.7094473836821,950.836,661.2008052486995,999.5509999999999,696.9710306949439,866.4019999999999,660.5557719388892,972.929,697.3705971935981,803.709,697.1744596410686,731.569,323.7782060355148,310.83,1.5792659405198588,2.595
graetz_fd361_equal_groove,E67,2350.0,15.271,507.8210503417781,950.7719999999999,661.2914657878711,999.535,697.0905862121539,867.215,660.6477876792517,972.891,697.4885297908692,805.009,697.3183591606246,733.453,324.107266545572,311.46799999999996,1.5777596775636198,2.61
graetz_fd361_equal_groove,E67,2400.0,15.277,507.83344764727985,949.99,661.4280262827181,999.3349999999999,697.2443475364473,868.174,660.7811077299577,972.744,697.6406924787498,806.313,697.4773426541364,735.324,324.4250464700505,312.058,1.5793207160527278,2.606
graetz_fd361_equal_groove,E67,2450.0,15.291,507.7219474553435,948.415,661.4030047705899,998.304,697.356538660537,868.793,660.7495616071662,971.823,697.7487096601542,807.472,697.6288889986041,736.95,324.7321574309401,312.635,1.581626679876178,2.619
graetz_fd361_equal_groove,E67,2500.0,15.286999999999999,507.7268696674731,949.93,661.3246223083431,998.3,697.364929620375,869.323,660.6703988092481,971.576,697.7533806028836,808.4359999999999,697.7026057588953,738.574,325.0291655435883,313.253,1.5808956088576913,2.623
graetz_fd361_equal_groove,E67,2550.0,15.281,507.80942274237265,950.8629999999999,661.3795102618483,999.054,697.3843777105715,870.217,660.7263942953197,972.1469999999999,697.7717613666167,809.571,697.7431713516974,740.123,325.31663493873447,313.80899999999997,1.5801964675793285,2.644
graetz_fd361_equal_groove,E67,2600.0,15.280000000000001,507.8698922905386,951.547,661.4919893185302,999.8829999999999,697.4784148790014,871.331,660.838241324496,972.901,697.8653569861206,810.9,697.8266112470214,741.78,325.59508974698593,314.41499999999996,1.5805129812208514,2.646
graetz_fd361_equal_groove,E67,2650.0,15.276,507.9419952936936,952.322,661.5986937265468,1000.2049999999999,697.6056925721966,872.4159999999999,660.9444928022455,973.263,697.9918346832467,812.178,697.9500717262142,743.4369999999999,325.8650292742783,314.96799999999996,1.5804237834347337,2.646
graetz_fd361_equal_groove,E67,2700.0,15.293,507.8562817325476,950.365,661.6237551976996,999.963,697.712890122924,873.252,660.963554819817,973.2049999999999,698.0961905259715,813.3249999999999,698.0763721709434,744.865,326.12692833522,315.508,1.5833186312549508,2.64
graetz_fd361_equal_groove,E67,2750.0,15.277,507.9665822671073,949.35,661.6116047962937,999.095,697.7504651656924,873.845,660.9542045088126,972.489,698.1319963249967,814.295,698.1541774561597,746.278,326.3812388333055,316.078,1.5809656757084727,2.654
graetz_fd361_equal_groove,E67,2800.0,15.27,508.1170228950063,947.946,661.7935765960225,998.558,697.8461862149699,874.2049999999999,661.138292144464,971.971,698.2286450443635,815.009,698.2362366463449,747.461,326.62841071670607,316.616,1.5805715346468228,2.661
graetz_fd361_equal_groove,E67,2850.0,15.289000000000001,508.01298478504145,948.2139999999999,661.8741960544763,998.358,697.9966375752848,874.54,661.2120207084387,971.699,698.3772797158272,815.673,698.3760522530994,748.614,326.868856548704,317.13199999999995,1.5839449848671068,2.663
graetz_fd361_equal_groove,E67,2900.0,15.284,507.99328153619444,948.404,661.7970556981327,998.432,698.0428781803942,875.098,661.1338993074396,971.762,698.4203663242074,816.438,698.4731162670013,749.8820000000001,327.10280903467077,317.662,1.583094589664563,2.666
graetz_fd361_equal_groove,E67,2950.0,15.281,507.99920950018225,946.838,661.8148874312445,998.067,698.0520279671803,875.509,661.1518679440676,971.437,698.4283079513683,817.115,698.5107782443496,751.028,327.3304266469541,318.145,1.5827006098755283,2.686
