variant,simulation_id,ring,radius_mm,groove_overlap,ring_mass_flow_kg_s,ring_mass_flux_kg_m2s,ring_dp_Pa,groove_dp_Pa,outlet_gas_K
graetz_fd361_prescribed,E70,4,3.7518607305925795,0.0,1.3255613483076401e-5,0.8416262528937396,253.9714606606717,0.0,912.5969690128859
graetz_fd361_prescribed,E70,5,4.8238209393333165,0.0,1.6904897247047317e-5,0.8348097405949293,251.86803682771256,0.0,912.4894894662104
graetz_fd361_prescribed,E70,6,5.895781148074053,0.0,2.045065523048005e-5,0.8262891002214163,249.24332158894208,0.0,912.354939550971
graetz_fd361_prescribed,E70,7,6.96774135681479,0.9409271337274929,2.386988170436611e-5,0.8160643317732007,246.10005214025972,0.0,912.1930389313693
graetz_fd361_prescribed,E70,8,8.039701565555527,1.0,2.713957093969706e-5,0.8041354352502825,242.44122552546008,0.0,912.003299392533
graetz_fd361_prescribed,E70,9,9.111661774296264,1.0,3.023671720746432e-5,0.790502410652662,238.269963881771,0.0,911.7849349229859
graetz_fd361_prescribed,E70,10,10.183621983037002,1.0,3.3138314778659485e-5,0.7751652579803386,233.58937395722435,0.0,911.5367496811316
graetz_fd361_prescribed,E71,1,0.5359801043703685,0.0,1.5040713873529495e-6,0.6684761721568664,249.7206557327928,0.0,1022.9626820868021
graetz_fd361_prescribed,E71,2,1.6079403131111056,0.0,4.503187477063482e-6,0.6671388854908861,249.20409114035337,0.0,1022.9292646572407
graetz_fd361_prescribed,E71,3,2.6799005218518426,0.0,7.475223511787914e-6,0.6644643121589258,248.171618564082,0.0,1022.8623269282504
graetz_fd361_prescribed,E71,4,3.7518607305925795,0.0,1.0402126121535517e-5,0.660452452160985,246.62452484736613,0.0,1022.7616464841882
graetz_fd361_prescribed,E71,5,4.8238209393333165,0.0,1.3265841936315547e-5,0.6551033054970642,244.5646754962973,0.0,1022.6268475198243
graetz_fd361_prescribed,E71,6,5.895781148074053,0.0,1.6048317586137282e-5,0.648416872167163,241.9944401979583,0.0,1022.4573488101971
graetz_fd361_prescribed,E71,7,6.96774135681479,0.9409271337274929,1.873149970100998e-5,0.6403931521712817,238.916598711013,0.0,1022.2522918803288
graetz_fd361_prescribed,E71,8,8.039701565555527,1.0,2.129733491094294e-5,0.63103214550942,235.33423123738658,0.0,1022.0104470621399
graetz_fd361_prescribed,E71,9,9.111661774296264,1.0,2.3727769845945362e-5,0.6203338521815782,231.25059801230518,0.0,1021.7300942895962
graetz_fd361_prescribed,E71,10,10.183621983037002,1.0,2.600475113602658e-5,0.6082982721877561,226.66901326725173,0.0,1021.4088744765643
graetz_fd361_prescribed,E72,1,0.5359801043703685,0.0,3.8556433213095345e-6,1.7136192539153488,211.5652096025792,0.0,527.1171075827295
graetz_fd361_prescribed,E72,2,1.6079403131111056,0.0,1.1543790319089538e-5,1.710191158383635,211.14383233103374,0.0,527.1089424778888
graetz_fd361_prescribed,E72,3,2.6799005218518426,0.0,1.9162518382352337e-5,1.7033349673202078,210.30146820138393,0.0,527.092680774094
graetz_fd361_prescribed,E72,4,3.7518607305925795,0.0,2.666554822141981e-5,1.693050680725067,209.0388738326127,0.0,527.0684561632895
graetz_fd361_prescribed,E72,5,4.8238209393333165,0.0,3.40066005466138e-5,1.6793382985982126,207.35712478663845,0.0,527.036460955146
graetz_fd361_prescribed,E72,6,5.895781148074053,0.0,4.113939606825619e-5,1.6621978209396444,205.25754750044416,0.0,526.9969363947014
graetz_fd361_prescribed,E72,7,6.96774135681479,0.9409271337274929,4.801765549666883e-5,1.6416292477493626,202.74163365228918,0.0,526.9501600472537
graetz_fd361_prescribed,E72,8,8.039701565555527,1.0,5.459509954217369e-5,1.6176325790273673,199.81094105079262,0.0,526.8964304540049
graetz_fd361_prescribed,E72,9,9.111661774296264,1.0,6.082544891509241e-5,1.590207814773658,196.46698583521857,0.0,526.8360492511478
graetz_fd361_prescribed,E72,10,10.183621983037002,1.0,6.666242432574709e-5,1.5593549549882355,192.71113135395734,0.0,526.7693008921931
graetz_fd361_prescribed,E73,1,0.5359801043703685,0.0,2.7742696730475192e-6,1.2330087435766752,191.6051551620276,0.0,606.3545734032684
graetz_fd361_prescribed,E73,2,1.6079403131111056,0.0,8.306159238659154e-6,1.2305421094309856,191.2204632892055,0.0,606.3430038193361
graetz_fd361_prescribed,E73,3,2.6799005218518426,0.0,1.3788099462820564e-5,1.2256088411396058,190.45142507141105,0.0,606.3199328598046
graetz_fd361_prescribed,E73,4,3.7518607305925795,0.0,1.9186790784564952e-5,1.2182089387025363,189.29871214703252,0.0,606.2854929991955
graetz_fd361_prescribed,E73,5,4.8238209393333165,0.0,2.4468933642925494e-5,1.2083424021197777,187.76328433702594,0.0,606.2398731071327
graetz_fd361_prescribed,E73,6,5.895781148074053,0.0,2.9601228476935376e-5,1.1960092313913286,185.84633497369515,0.0,606.1833066647006
graetz_fd361_prescribed,E73,7,6.96774135681479,0.9409271337274929,3.455037572562778e-5,1.1812094265171897,183.54922202794674,0.0,606.1160560676038
graetz_fd361_prescribed,E73,8,8.039701565555527,1.0,3.928307582803598e-5,1.1639429874973615,180.87338823488025,0.0,606.0383929676675
graetz_fd361_prescribed,E73,9,9.111661774296264,1.0,4.3766029223193e-5,1.1442099143318432,177.8202739464922,0.0,605.9505745144089
graetz_fd361_prescribed,E73,10,10.183621983037002,1.0,4.796593635013218e-5,1.1220102070206355,174.39122685181405,0.0,605.8528152144702
graetz_fd361_prescribed,E74,1,0.5359801043703685,0.0,1.8979296890656678e-6,0.8435243062514078,175.68514281075656,0.0,719.8904283408401
graetz_fd361_prescribed,E74,2,1.6079403131111056,0.0,5.682398641456175e-6,0.841836835771285,175.328670839903,0.0,719.8744793543123
graetz_fd361_prescribed,E74,3,2.6799005218518426,0.0,9.432696316624191e-6,0.8384618948110393,174.61605284868378,0.0,719.8426176844273
graetz_fd361_prescribed,E74,4,3.7518607305925795,0.0,1.3126041863088067e-5,0.8333994833706707,173.54792503770088,0.0,719.7949099259557
graetz_fd361_prescribed,E74,5,4.8238209393333165,0.0,1.673965442936613e-5,0.8266496014501793,172.1252031703621,0.0,719.7314408487158
graetz_fd361_prescribed,E74,6,5.895781148074053,0.0,2.025075316397673e-5,0.818212249049565,170.34903828872692,0.0,719.6522949762798
graetz_fd361_prescribed,E74,7,6.96774135681479,0.9409271337274929,2.363655721543821e-5,0.8080874261688281,168.22076082928447,0.0,719.557531526933
graetz_fd361_prescribed,E74,8,8.039701565555527,1.0,2.6874285732268945e-5,0.7962751328079681,165.74181564660594,0.0,719.4471522119876
graetz_fd361_prescribed,E74,9,9.111661774296264,1.0,2.9941157862987185e-5,0.7827753689669853,162.91369085509146,0.0,719.321061164058
graetz_fd361_prescribed,E74,10,10.183621983037002,1.0,3.281439275611137e-5,0.7675881346458797,159.73784370387594,0.0,719.1790159944061
graetz_fd361_prescribed,E75,1,0.5359801043703685,0.0,1.4615490052332444e-6,0.6495773356592197,167.43913461153377,0.0,810.9453440892663
graetz_fd361_prescribed,E75,2,1.6079403131111056,0.0,4.375875528796609e-6,0.648277856118016,167.09683080268596,0.0,810.9257487772314
graetz_fd361_prescribed,E75,3,2.6799005218518426,0.0,7.263887591650595e-6,0.6456788970356084,166.4125475196359,0.0,810.8865402601816
graetz_fd361_prescribed,E75,4,3.7518607305925795,0.0,1.0108042219988958e-5,0.6417804584119972,165.38691960565646,0.0,810.8276744335055
graetz_fd361_prescribed,E75,5,4.8238209393333165,0.0,1.289079644000544e-5,0.6365825402471823,164.02086537564062,0.0,810.7490641557977
graetz_fd361_prescribed,E75,6,5.895781148074053,0.0,1.5594607277893794e-5,0.6300851425411635,162.31554756617797,0.0,810.6505535262198
graetz_fd361_prescribed,E75,7,6.96774135681479,0.9409271337274929,1.820193175984777e-5,0.6222882652939411,160.27232399260262,0.0,810.5318826404886
graetz_fd361_prescribed,E75,8,8.039701565555527,1.0,2.0695226912061146e-5,0.613191908505515,157.89269006957963,0.0,810.3926419240329
graetz_fd361_prescribed,E75,9,9.111661774296264,1.0,2.3056949760727595e-5,0.6027960721758849,155.1782156867028,0.0,810.2322148052584
graetz_fd361_prescribed,E75,10,10.183621983037002,1.0,2.526955733204095e-5,0.5911007563050513,152.13047915599654,0.0,810.0497070860582
graetz_fd361_prescribed,E76,1,0.5359801043703685,0.0,9.554905566403133e-7,0.42466246961791704,151.62729503984932,0.0,957.650695742537
graetz_fd361_prescribed,E76,2,1.6079403131111056,0.0,2.860737292986865e-6,0.4238129322943503,151.31381492284407,0.0,957.6240017705301
graetz_fd361_prescribed,E76,3,2.6799005218518426,0.0,4.748780898531189e-6,0.4221138576472168,150.6871750860154,0.0,957.5704697379084
graetz_fd361_prescribed,E76,4,3.7518607305925795,0.0,6.608152619405138e-6,0.41956524567651665,149.74800511220755,0.0,957.4897990706875
graetz_fd361_prescribed,E76,5,4.8238209393333165,0.0,8.427383701740558e-6,0.4161670963822498,148.49722181998646,0.0,957.3815075636261
graetz_fd361_prescribed,E76,6,5.895781148074053,0.0,1.0195005391669297e-5,0.4119194097644161,146.93599749655303,0.0,957.2448927586802
graetz_fd361_prescribed,E76,7,6.96774135681479,0.9409271337274929,1.1899548935323206e-5,0.40682218582301577,145.0657196347868,0.0,957.078978704217
graetz_fd361_prescribed,E76,8,8.039701565555527,1.0,1.3529545578834154e-5,0.40087542455804864,142.8879438275996,0.0,956.8824464673826
graetz_fd361_prescribed,E76,9,9.111661774296264,1.0,1.507352656833394e-5,0.39407912596951483,140.40434172098352,0.0,956.6535461982883
graetz_fd361_prescribed,E76,10,10.183621983037002,1.0,1.6520023149954468e-5,0.3864332900574144,137.61664608122896,0.0,956.3899878539855
graetz_fd361_prescribed,E77,1,0.5359801043703685,0.0,2.915519764148125e-6,1.295786561843611,125.30013362902788,0.0,444.80440527893023
graetz_fd361_prescribed,E77,2,1.6079403131111056,0.0,8.729061799486248e-6,1.2931943406646291,125.05038890358064,0.0,444.7988960854681
graetz_fd361_prescribed,E77,3,2.6799005218518426,0.0,1.4490111355949984e-5,1.2880098983066655,124.55101907064844,0.0,444.7879099414042
graetz_fd361_prescribed,E77,4,3.7518607305925795,0.0,2.0163673447623083e-5,1.2802332347697192,123.80225572581772,0.0,444.77150995468656
graetz_fd361_prescribed,E77,5,4.8238209393333165,0.0,2.571475308858927e-5,1.2698643500537912,122.8044275101211,0.0,444.74978737131363
graetz_fd361_prescribed,E77,6,5.895781148074053,0.0,3.110835529293231e-5,1.2569032441588814,121.55793856658643,0.0,444.7228575529614
graetz_fd361_prescribed,E77,7,6.96774135681479,0.9409271337274929,3.6309485074735934e-5,1.2413499170849898,120.06324136708133,0.0,444.69085473246423
graetz_fd361_prescribed,E77,8,8.039701565555527,1.0,4.1283147448083946e-5,1.223204368832116,118.32080514990413,0.0,444.6539256303987
graetz_fd361_prescribed,E77,9,9.111661774296264,1.0,4.599434742705994e-5,1.2024665994002601,116.33108141984906,0.0,444.6122220138384
graetz_fd361_prescribed,E77,10,10.183621983037002,1.0,5.0408090025747825e-5,1.1791366087894226,114.09446812874738,0.0,444.56589226083827
graetz_fd361_prescribed,E78,1,0.5359801043703685,0.0,2.1075945038737204e-6,0.9367086683883201,108.14704761474904,0.0,493.4211855139109
graetz_fd361_prescribed,E78,2,1.6079403131111056,0.0,6.310134782415619e-6,0.9348347825800915,107.93036573087252,0.0,493.4141081102055
graetz_fd361_prescribed,E78,3,2.6799005218518426,0.0,1.0474728873340882e-5,0.9310870109636341,107.49710805887709,0.0,493.39998818094415
graetz_fd361_prescribed,E78,4,3.7518607305925795,0.0,1.4576079318238435e-5,0.9254653535389481,106.84748079309976,0.0,493.37889391906475
graetz_fd361_prescribed,E78,5,4.8238209393333165,0.0,1.8588888658697172e-5,0.9179698103060333,105.98177850095588,0.0,493.3509237164375
graetz_fd361_prescribed,E78,6,5.895781148074053,0.0,2.2487859436306017e-5,0.9086003812648897,104.90036719388351,0.0,493.31620151387074
graetz_fd361_prescribed,E78,7,6.96774135681479,0.9409271337274929,2.6247694192653873e-5,0.8973570664155175,103.60366295079228,0.0,493.27487063610084
graetz_fd361_prescribed,E78,8,8.039701565555527,1.0,2.9843095469329713e-5,0.8842398657579167,102.09210704757606,0.0,493.22708612160903
graetz_fd361_prescribed,E78,9,9.111661774296264,1.0,3.324876580792233e-5,0.8692487792920872,100.36613870455538,0.0,493.17300553455334
graetz_fd361_prescribed,E78,10,10.183621983037002,1.0,3.643940775002074e-5,0.8523838070180288,98.42616668267901,0.0,493.1127782071815
graetz_fd361_prescribed,E79,1,0.5359801043703685,0.0,1.6924750111011495e-6,0.7522111160449553,98.70467177105006,0.0,530.5623079549383
graetz_fd361_prescribed,E79,2,1.6079403131111056,0.0,5.06726764388949e-6,0.7507063176132576,98.50613480870165,0.0,530.5542862928052
graetz_fd361_prescribed,E79,3,2.6799005218518426,0.0,8.411588108435945e-6,0.7476967207498618,98.10916182389438,0.0,530.5382748537193
graetz_fd361_prescribed,E79,4,3.7518607305925795,0.0,1.1705121625912604e-5,0.7431823254547684,97.51394952736773,0.0,530.5143355385485
graetz_fd361_prescribed,E79,5,4.8238209393333165,0.0,1.4927553417491534e-5,0.7371631317279771,96.72078029151636,0.0,530.4825565203747
graetz_fd361_prescribed,E79,6,5.895781148074053,0.0,1.8058568704344822e-5,0.7296391395694879,95.73000754766055,0.0,530.4430466144436
graetz_fd361_prescribed,E79,7,6.96774135681479,0.9409271337274929,2.1077852707644537e-5,0.7206103489793008,94.54203733284574,0.0,530.3959277336565
graetz_fd361_prescribed,E79,8,8.039701565555527,1.0,2.396509064856281e-5,0.7100767599574159,93.15730679621369,0.0,530.3413253758428
graetz_fd361_prescribed,E79,9,9.111661774296264,1.0,2.6699967748271618e-5,0.6980383725038333,91.57626060723521,0.0,530.2793570494491
graetz_fd361_prescribed,E79,10,10.183621983037002,1.0,2.926216922794314e-5,0.6844951866185528,89.79932630421995,0.0,530.2101184883323
graetz_fd361_prescribed,E80,1,0.5359801043703685,0.0,1.390187185735323e-6,0.6178609714379213,91.8117401764264,0.0,568.1304108516373
graetz_fd361_prescribed,E80,2,1.6079403131111056,0.0,4.1622183482893285e-6,0.6166249404873078,91.62637232748276,0.0,568.1215526030281
graetz_fd361_prescribed,E80,3,2.6799005218518426,0.0,6.909219884093407e-6,0.6141528785860807,91.25573557257064,0.0,568.1038597467519
graetz_fd361_prescribed,E80,4,3.7518607305925795,0.0,9.614505375314285e-6,0.6104447857342401,90.70002320599126,0.0,568.0773772723546
graetz_fd361_prescribed,E80,5,4.8238209393333165,0.0,1.226138840411867e-5,0.6055006619317862,89.95951389088135,0.0,568.0421669121223
graetz_fd361_prescribed,E80,6,5.895781148074053,0.0,1.4833182552673285e-5,0.5993205071787188,89.0345586776005,0.0,567.9983001754781
graetz_fd361_prescribed,E80,7,6.96774135681479,0.9409271337274929,1.731320140314485e-5,0.5919043214750378,87.92556458664664,0.0,567.9458489448201
graetz_fd361_prescribed,E80,8,8.039701565555527,1.0,1.96847585377001e-5,0.5832521048207432,86.63297546523441,0.0,567.8848735103227
graetz_fd361_prescribed,E80,9,9.111661774296264,1.0,2.19311675385057e-5,0.5733638572158354,85.15725094054076,0.0,567.8154078634735
graetz_fd361_prescribed,E80,10,10.183621983037002,1.0,2.4035741987728426e-5,0.5622395786603139,83.49884437268446,0.0,567.7374419950147
graetz_fd361_prescribed,E81,1,0.5359801043703685,0.0,9.514909266389548e-7,0.42288485628397987,80.89611615885467,0.0,649.16522674499
graetz_fd361_prescribed,E81,2,1.6079403131111056,0.0,2.848762406763743e-6,0.42203887507611,80.73162546820463,0.0,649.1545615959595
graetz_fd361_prescribed,E81,3,2.6799005218518426,0.0,4.728902767429163e-6,0.42034691266037005,80.4027419959957,0.0,649.1332215754671
graetz_fd361_prescribed,E81,4,3.7518607305925795,0.0,6.580491262328976e-6,0.4178089690367603,79.90965779500945,0.0,649.1011837790685
graetz_fd361_prescribed,E81,5,4.8238209393333165,0.0,8.392107145156932e-6,0.41442504420528065,79.25265169042821,0.0,649.0584051399833
graetz_fd361_prescribed,E81,6,5.895781148074053,0.0,1.015232966960679e-5,0.410195138165931,78.4320786135858,0.0,649.0048118009888
graetz_fd361_prescribed,E81,7,6.96774135681479,0.9409271337274929,1.1849738089372305e-5,0.4051192509187115,77.44835608749716,0.0,648.9402846361781
graetz_fd361_prescribed,E81,8,8.039701565555527,1.0,1.347291165814725e-5,0.3991973824636219,76.30194842471083,0.0,648.8646406309733
graetz_fd361_prescribed,E81,9,9.111661774296264,1.0,1.5010429629625338e-5,0.3924295328006625,74.99334928496688,0.0,648.7776097212272
graetz_fd361_prescribed,E81,10,10.183621983037002,1.0,1.6450871257500373e-5,0.3848157019298332,73.52306329721569,0.0,648.6788065622363
graetz_fd298_prescribed,E67,1,0.5359801043703685,0.0,3.219702151093543e-6,1.4309787338193525,273.96455715748795,0.0,700.060984709839
graetz_fd298_prescribed,E67,2,1.6079403131111056,0.0,9.639783409613153e-6,1.4281160606834298,273.4144968881219,0.0,700.044997732256
graetz_fd298_prescribed,E67,3,2.6799005218518426,0.0,1.6001895537130324e-5,1.4223907144115844,272.31508045762945,0.0,700.0131303886747
graetz_fd298_prescribed,E67,4,3.7518607305925795,0.0,2.2267392446310114e-5,1.4138026950038165,270.6676758718894,0.0,699.9655889194696
graetz_fd298_prescribed,E67,5,4.8238209393333165,0.0,2.839762804981754e-5,1.4023520024601255,268.47423656672396,0.0,699.9026652497523
graetz_fd298_prescribed,E67,6,5.895781148074053,0.0,3.435395626031767e-5,1.3880386367805122,265.73718848838496,0.0,699.8247161067154
graetz_fd298_prescribed,E67,7,6.96774135681479,0.9409271337274929,4.0097730990475533e-5,1.3708625979649762,262.4592881896496,0.0,699.7321351807864
graetz_fd298_prescribed,E67,8,8.039701565555527,1.0,4.559030615295625e-5,1.3508238860135173,258.6434588217979,0.0,699.6253182087494
graetz_fd298_prescribed,E67,9,9.111661774296264,1.0,5.0793035660424686e-5,1.3279225009261357,254.29261205160745,0.0,699.5046206634306
graetz_fd298_prescribed,E67,10,10.183621983037002,1.0,5.5667273425546074e-5,1.3021584427028319,249.40946487293854,0.0,699.3703074222667
graetz_fd298_prescribed,E68,1,0.5359801043703685,0.0,2.6302829929986156e-6,1.1690146635549403,266.64257995461685,0.0,777.3213300365245
graetz_fd298_prescribed,E68,2,1.6079403131111056,0.0,7.875063334626765e-6,1.1666760495743353,266.1032840816656,0.0,777.3012766017735
graetz_fd298_prescribed,E68,3,2.6799005218518426,0.0,1.3072486743147657e-5,1.1619988216131252,265.02536957986285,0.0,777.2612573839085
graetz_fd298_prescribed,E68,4,3.7518607305925795,0.0,1.8190981929823137e-5,1.15498297967131,263.4101549996107,0.0,777.2014391156588
graetz_fd298_prescribed,E68,5,4.8238209393333165,0.0,2.3198977605915013e-5,1.1456285237488897,261.2595300366257,0.0,777.1220503789227
graetz_fd298_prescribed,E68,6,5.895781148074053,0.0,2.8064902482685145e-5,1.1339354538458646,258.57585448671387,0.0,777.0233555041516
graetz_fd298_prescribed,E68,7,6.96774135681479,0.9409271337274929,3.2757185271395344e-5,1.1199037699622345,255.36183111030712,0.0,776.9056192249875
graetz_fd298_prescribed,E68,8,8.039701565555527,1.0,3.724425468330751e-5,1.1035334720979995,251.62035843012254,0.0,776.7690614625337
graetz_fd298_prescribed,E68,9,9.111661774296264,1.0,4.149453942968332e-5,1.084824560253159,247.35437046781323,0.0,776.6138012506111
graetz_fd298_prescribed,E68,10,10.183621983037002,1.0,4.547646822178477e-5,1.0637770344277138,242.56667119260283,0.0,776.4397882953483
graetz_fd298_prescribed,E69,1,0.5359801043703685,0.0,2.2124269112777464e-6,0.9833008494567762,260.48703416051706,0.0,848.4306087815918
graetz_fd298_prescribed,E69,2,1.6079403131111056,0.0,6.6240028528953394e-6,0.9813337559844946,259.9568615061461,0.0,848.4067160311743
graetz_fd298_prescribed,E69,3,2.6799005218518426,0.0,1.0995745151699227e-5,0.9773995690399314,258.8971771577895,0.0,848.3589849620859
graetz_fd298_prescribed,E69,4,3.7518607305925795,0.0,1.5301098045813613e-5,0.9714982886230863,257.3092703166598,0.0,848.2875138623082
graetz_fd298_prescribed,E69,5,4.8238209393333165,0.0,1.9513505773362686e-5,0.9636299147339599,255.19499452129128,0.0,848.1924235144327
graetz_fd298_prescribed,E69,6,5.895781148074053,0.0,2.3606412572470654e-5,0.9537944473725518,252.55667555012514,0.0,848.0738245960546
graetz_fd298_prescribed,E69,7,6.96774135681479,0.9409271337274929,2.75532626812617e-5,0.941991886538862,249.39699542162302,0.0,847.9317730867455
graetz_fd298_prescribed,E69,8,8.039701565555527,1.0,3.1327500337860085e-5,0.9282222322328907,245.71885787837132,0.0,847.7662125265463
graetz_fd298_prescribed,E69,9,9.111661774296264,1.0,3.490256978038989e-5,0.9124854844546377,241.5252416052762,0.0,847.5769014385769
graetz_fd298_prescribed,E69,10,10.183621983037002,1.0,3.825191524697542e-5,0.8947816432041032,236.81904808006462,0.0,847.3633235230384
graetz_fd298_prescribed,E70,1,0.5359801043703685,0.0,1.916664798019399e-6,0.8518510213419551,256.73343239999616,0.0,912.3890152570535
graetz_fd298_prescribed,E70,2,1.6079403131111056,0.0,5.738491529553956e-6,0.8501468932672525,256.20803560669736,0.0,912.3615631888872
graetz_fd298_prescribed,E70,3,2.6799005218518426,0.0,9.52580966757578e-6,0.8467386371178472,255.15789875254856,0.0,912.3066715407175
graetz_fd298_prescribed,E70,4,3.7518607305925795,0.0,1.3255613483076401e-5,0.8416262528937396,253.5843048604179,0.0,912.2243526115018
graetz_fd298_prescribed,E70,5,4.8238209393333165,0.0,1.6904897247047317e-5,0.8348097405949293,251.48910376443982,0.0,912.1145928334685
graetz_fd298_prescribed,E70,6,5.895781148074053,0.0,2.045065523048005e-5,0.8262891002214163,248.8746263299197,0.0,911.9773134142463
graetz_fd298_prescribed,E70,7,6.96774135681479,0.9409271337274929,2.386988170436611e-5,0.8160643317732007,245.74357630209585,0.0,911.8123161907375
graetz_fd298_prescribed,E70,8,8.039701565555527,1.0,2.713957093969706e-5,0.8041354352502825,242.09890472253366,0.0,911.6192130531452
graetz_fd298_prescribed,E70,9,9.111661774296264,1.0,3.023671720746432e-5,0.790502410652662,237.9436726414591,0.0,911.3973366183409
graetz_fd298_prescribed,E70,10,10.183621983037002,1.0,3.3138314778659485e-5,0.7751652579803386,233.28090836566346,0.0,911.1456289630162
graetz_fd298_prescribed,E71,1,0.5359801043703685,0.0,1.5040713873529495e-6,0.6684761721568664,249.34076928042776,0.0,1022.5553344913463
graetz_fd298_prescribed,E71,2,1.6079403131111056,0.0,4.503187477063482e-6,0.6671388854908861,248.82588478853606,0.0,1022.5212877460234
graetz_fd298_prescribed,E71,3,2.6799005218518426,0.0,7.475223511787914e-6,0.6644643121589258,247.79676786700773,0.0,1022.453109626316
graetz_fd298_prescribed,E71,4,3.7518607305925795,0.0,1.0402126121535517e-5,0.660452452160985,246.25469581325495,0.0,1022.3506142028317
graetz_fd298_prescribed,E71,5,4.8238209393333165,0.0,1.3265841936315547e-5,0.6551033054970642,244.20151870945483,0.0,1022.2134803906226
graetz_fd298_prescribed,E71,6,5.895781148074053,0.0,1.6048317586137282e-5,0.648416872167163,241.63958369314594,0.0,1022.0411998456843
graetz_fd298_prescribed,E71,7,6.96774135681479,0.9409271337274929,1.873149970100998e-5,0.6403931521712817,238.57163931274187,0.0,1021.8330049187846
graetz_fd298_prescribed,E71,8,8.039701565555527,1.0,2.129733491094294e-5,0.63103214550942,235.00072418440516,0.0,1021.5877742240377
graetz_fd298_prescribed,E71,9,9.111661774296264,1.0,2.3727769845945362e-5,0.6203338521815782,230.9300448221436,0.0,1021.3039124732945
graetz_fd298_prescribed,E71,10,10.183621983037002,1.0,2.600475113602658e-5,0.6082982721877561,226.36284796288524,0.0,1020.9792001245759
graetz_fd298_prescribed,E72,1,0.5359801043703685,0.0,3.8556433213095345e-6,1.7136192539153488,211.31650928046506,0.0,526.9768019506424
graetz_fd298_prescribed,E72,2,1.6079403131111056,0.0,1.1543790319089538e-5,1.710191158383635,210.89718415869615,0.0,526.9689060633863
graetz_fd298_prescribed,E72,3,2.6799005218518426,0.0,1.9162518382352337e-5,1.7033349673202078,210.05892356953973,0.0,526.9531798433135
graetz_fd298_prescribed,E72,4,3.7518607305925795,0.0,2.666554822141981e-5,1.693050680725067,208.80248164689942,0.0,526.9297508745732
graetz_fd298_prescribed,E72,5,4.8238209393333165,0.0,3.40066005466138e-5,1.6793382985982126,207.12892786388878,0.0,526.898801807699
graetz_fd298_prescribed,E72,6,5.895781148074053,0.0,4.113939606825619e-5,1.6621978209396444,205.0395762869303,0.0,526.8605601208844
graetz_fd298_prescribed,E72,7,6.96774135681479,0.9409271337274929,4.801765549666883e-5,1.6416292477493626,202.5358966248432,0.0,526.8152848280108
graetz_fd298_prescribed,E72,8,8.039701565555527,1.0,5.459509954217369e-5,1.6176325790273673,199.61941137033455,0.0,526.7632503874237
graetz_fd298_prescribed,E72,9,9.111661774296264,1.0,6.082544891509241e-5,1.590207814773658,196.29158407707845,0.0,526.7047280610399
graetz_fd298_prescribed,E72,10,10.183621983037002,1.0,6.666242432574709e-5,1.5593549549882355,192.55370444535686,0.0,526.639964922979
graetz_fd298_prescribed,E73,1,0.5359801043703685,0.0,2.7742696730475192e-6,1.2330087435766752,191.34463764389832,0.0,606.1853739563187
graetz_fd298_prescribed,E73,2,1.6079403131111056,0.0,8.306159238659154e-6,1.2305421094309856,190.9616882339768,0.0,606.1736241932244
graetz_fd298_prescribed,E73,3,2.6799005218518426,0.0,1.3788099462820564e-5,1.2256088411396058,190.19613158335983,0.0,606.1501932927384
graetz_fd298_prescribed,E73,4,3.7518607305925795,0.0,1.9186790784564952e-5,1.2182089387025363,189.04863200600653,0.0,606.1152144956174
graetz_fd298_prescribed,E73,5,4.8238209393333165,0.0,2.4468933642925494e-5,1.2083424021197777,187.5201368550424,0.0,606.0688776599716
graetz_fd298_prescribed,E73,6,5.895781148074053,0.0,2.9601228476935376e-5,1.1960092313913286,185.61182017559122,0.0,606.011417312987
graetz_fd298_prescribed,E73,7,6.96774135681479,0.9409271337274929,3.455037572562778e-5,1.1812094265171897,183.32501176256795,0.0,605.9430967797645
graetz_fd298_prescribed,E73,8,8.039701565555527,1.0,3.928307582803598e-5,1.1639429874973615,180.66111495825564,0.0,605.8641883749576
graetz_fd298_prescribed,E73,9,9.111661774296264,1.0,4.3766029223193e-5,1.1442099143318432,177.6215170822832,0.0,605.7749495550696
graetz_fd298_prescribed,E73,10,10.183621983037002,1.0,4.796593635013218e-5,1.1220102070206355,174.20749682965524,0.0,605.6755947814128
graetz_fd298_prescribed,E74,1,0.5359801043703685,0.0,1.8979296890656678e-6,0.8435243062514078,175.42994685525247,0.0,719.6681689639535
graetz_fd298_prescribed,E74,2,1.6079403131111056,0.0,5.682398641456175e-6,0.841836835771285,175.07485213199038,0.0,719.651678315068
graetz_fd298_prescribed,E74,3,2.6799005218518426,0.0,9.432696316624191e-6,0.8384618948110393,174.3649847545699,0.0,719.6187396992427
graetz_fd298_prescribed,E74,4,3.7518607305925795,0.0,1.3126041863088067e-5,0.8333994833706707,173.30097279706666,0.0,719.5694325087901
graetz_fd298_prescribed,E74,5,4.8238209393333165,0.0,1.673965442936613e-5,0.8266496014501793,171.88371894536687,0.0,719.5038608120534
graetz_fd298_prescribed,E74,6,5.895781148074053,0.0,2.025075316397673e-5,0.818212249049565,170.11435520750393,0.0,719.4221350589246
graetz_fd298_prescribed,E74,7,6.96774135681479,0.9409271337274929,2.363655721543821e-5,0.8080874261688281,167.99418578602908,0.0,719.3243471922839
graetz_fd298_prescribed,E74,8,8.039701565555527,1.0,2.6874285732268945e-5,0.7962751328079681,165.52462069956482,0.0,719.2105386487203
