time,hour,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
650,0.180555556,898.096,294.063,508.187,307.887,294.324,298.196,298.106,1001.882,921.51,620.785,690.625,963.369,294.858,294.611,294.234,294.176
651,0.180833333,898.096,294.063,508.187,307.887,294.324,298.196,298.106,1001.882,921.51,620.785,690.625,963.369,294.858,294.611,294.234,294.176
652,0.181111111,899.03,294.083,509.055,307.993,294.336,298.192,298.106,1002.644,922.483,621.692,691.562,964.186,294.866,294.618,294.245,294.187
653,0.181388889,899.03,294.083,509.055,307.993,294.336,298.192,298.106,1002.644,922.483,621.692,691.562,964.186,294.866,294.618,294.245,294.187
654,0.181666667,899.03,294.083,509.055,307.993,294.336,298.192,298.106,1002.644,922.483,621.692,691.562,964.186,294.866,294.618,294.245,294.187
655,0.181944444,900.295,294.091,510.016,308.098,294.349,298.188,298.097,1003.51,923.41,622.558,692.497,964.981,294.871,294.627,294.25,294.193
656,0.182222222,900.295,294.091,510.016,308.098,294.349,298.188,298.097,1003.51,923.41,622.558,692.497,964.981,294.871,294.627,294.25,294.193
657,0.1825,900.295,294.091,510.016,308.098,294.349,298.188,298.097,1003.51,923.41,622.558,692.497,964.981,294.871,294.627,294.25,294.193
658,0.182777778,900.295,294.091,510.016,308.098,294.349,298.188,298.097,1003.51,923.41,622.558,692.497,964.981,294.871,294.627,294.25,294.193
659,0.183055556,901.972,294.097,510.916,308.202,294.353,298.183,298.088,1003.991,924.326,623.42,693.41,965.772,294.884,294.642,294.256,294.191
660,0.183333333,901.972,294.097,510.916,308.202,294.353,298.183,298.088,1003.991,924.326,623.42,693.41,965.772,294.884,294.642,294.256,294.191
661,0.183611111,901.972,294.097,510.916,308.202,294.353,298.183,298.088,1003.991,924.326,623.42,693.41,965.772,294.884,294.642,294.256,294.191
662,0.183888889,903.012,294.092,511.862,308.313,294.365,298.168,298.083,1004.066,925.233,624.283,694.343,966.591,294.889,294.641,294.265,294.19
663,0.184166667,903.012,294.092,511.862,308.313,294.365,298.168,298.083,1004.066,925.233,624.283,694.343,966.591,294.889,294.641,294.265,294.19
664,0.184444444,903.012,294.092,511.862,308.313,294.365,298.168,298.083,1004.066,925.233,624.283,694.343,966.591,294.889,294.641,294.265,294.19
665,0.184722222,903.012,294.092,511.862,308.313,294.365,298.168,298.083,1004.066,925.233,624.283,694.343,966.591,294.889,294.641,294.265,294.19
666,0.185,903.66,294.105,512.652,308.424,294.382,298.177,298.085,1004.458,926.151,625.144,695.193,967.361,294.904,294.663,294.274,294.212
667,0.185277778,903.66,294.105,512.652,308.424,294.382,298.177,298.085,1004.458,926.151,625.144,695.193,967.361,294.904,294.663,294.274,294.212
668,0.185555556,903.66,294.105,512.652,308.424,294.382,298.177,298.085,1004.458,926.151,625.144,695.193,967.361,294.904,294.663,294.274,294.212
669,0.185833333,904.441,294.11,513.44,308.531,294.384,298.16,298.067,1004.946,927.04,625.984,696.128,968.157,294.904,294.664,294.273,294.218
670,0.186111111,904.441,294.11,513.44,308.531,294.384,298.16,298.067,1004.946,927.04,625.984,696.128,968.157,294.904,294.664,294.273,294.218
671,0.186388889,904.441,294.11,513.44,308.531,294.384,298.16,298.067,1004.946,927.04,625.984,696.128,968.157,294.904,294.664,294.273,294.218
672,0.186666667,904.441,294.11,513.44,308.531,294.384,298.16,298.067,1004.946,927.04,625.984,696.128,968.157,294.904,294.664,294.273,294.218
673,0.186944444,904.813,294.135,514.4,308.642,294.41,298.166,298.072,1005.423,927.963,626.861,697.035,968.948,294.92,294.691,294.294,294.227
674,0.187222222,904.813,294.135,514.4,308.642,294.41,298.166,298.072,1005.423,927.963,626.861,697.035,968.948,294.92,294.691,294.294,294.227
675,0.1875,904.813,294.135,514.4,308.642,294.41,298.166,298.072,1005.423,927.963,626.861,697.035,968.948,294.92,294.691,294.294,294.227
676,0.187777778,905.707,294.131,515.266,308.741,294.409,298.159,298.065,1006.207,928.843,627.681,697.896,969.69,294.926,294.679,294.294,294.222
677,0.188055556,905.707,294.131,515.266,308.741,294.409,298.159,298.065,1006.207,928.843,627.681,697.896,969.69,294.926,294.679,294.294,294.222
678,0.188333333,905.707,294.131,515.266,308.741,294.409,298.159,298.065,1006.207,928.843,627.681,697.896,969.69,294.926,294.679,294.294,294.222
679,0.188611111,905.707,294.131,515.266,308.741,294.409,298.159,298.065,1006.207,928.843,627.681,697.896,969.69,294.926,294.679,294.294,294.222
680,0.188888889,906.238,294.142,516.147,308.856,294.418,298.148,298.063,1006.72,929.738,628.539,698.791,970.45,294.943,294.706,294.292,294.237
681,0.189166667,906.238,294.142,516.147,308.856,294.418,298.148,298.063,1006.72,929.738,628.539,698.791,970.45,294.943,294.706,294.292,294.237
682,0.189444444,906.238,294.142,516.147,308.856,294.418,298.148,298.063,1006.72,929.738,628.539,698.791,970.45,294.943,294.706,294.292,294.237
683,0.189722222,906.841,294.163,516.941,308.951,294.438,298.15,298.061,1007.028,930.607,629.364,699.628,971.16,294.952,294.711,294.299,294.244
684,0.19,906.841,294.163,516.941,308.951,294.438,298.15,298.061,1007.028,930.607,629.364,699.628,971.16,294.952,294.711,294.299,294.244
685,0.190277778,906.841,294.163,516.941,308.951,294.438,298.15,298.061,1007.028,930.607,629.364,699.628,971.16,294.952,294.711,294.299,294.244
686,0.190555556,906.841,294.163,516.941,308.951,294.438,298.15,298.061,1007.028,930.607,629.364,699.628,971.16,294.952,294.711,294.299,294.244
687,0.190833333,907.867,294.158,517.706,309.044,294.447,298.146,298.054,1007.386,931.447,630.197,700.477,971.907,294.954,294.722,294.304,294.249
688,0.191111111,907.867,294.158,517.706,309.044,294.447,298.146,298.054,1007.386,931.447,630.197,700.477,971.907,294.954,294.722,294.304,294.249
689,0.191388889,907.867,294.158,517.706,309.044,294.447,298.146,298.054,1007.386,931.447,630.197,700.477,971.907,294.954,294.722,294.304,294.249
690,0.191666667,908.022,294.186,518.509,309.154,294.451,298.135,298.045,1007.525,932.29,631.014,701.293,972.621,294.96,294.728,294.319,294.248
691,0.191944444,908.022,294.186,518.509,309.154,294.451,298.135,298.045,1007.525,932.29,631.014,701.293,972.621,294.96,294.728,294.319,294.248
692,0.192222222,908.022,294.186,518.509,309.154,294.451,298.135,298.045,1007.525,932.29,631.014,701.293,972.621,294.96,294.728,294.319,294.248
693,0.1925,908.022,294.186,518.509,309.154,294.451,298.135,298.045,1007.525,932.29,631.014,701.293,972.621,294.96,294.728,294.319,294.248
694,0.192777778,907.874,294.181,519.305,309.259,294.454,298.137,298.049,1007.759,933.153,631.818,702.168,973.326,294.971,294.719,294.32,294.257
695,0.193055556,907.874,294.181,519.305,309.259,294.454,298.137,298.049,1007.759,933.153,631.818,702.168,973.326,294.971,294.719,294.32,294.257
696,0.193333333,907.874,294.181,519.305,309.259,294.454,298.137,298.049,1007.759,933.153,631.818,702.168,973.326,294.971,294.719,294.32,294.257
697,0.193611111,907.751,294.202,520.07,309.371,294.477,298.125,298.048,1008.092,934.003,632.66,703.032,974.073,294.985,294.748,294.331,294.286
698,0.193888889,907.751,294.202,520.07,309.371,294.477,298.125,298.048,1008.092,934.003,632.66,703.032,974.073,294.985,294.748,294.331,294.286
699,0.194166667,907.751,294.202,520.07,309.371,294.477,298.125,298.048,1008.092,934.003,632.66,703.032,974.073,294.985,294.748,294.331,294.286
700,0.194444444,907.751,294.202,520.07,309.371,294.477,298.125,298.048,1008.092,934.003,632.66,703.032,974.073,294.985,294.748,294.331,294.286
701,0.194722222,908.13,294.204,520.849,309.469,294.474,298.123,298.025,1008.653,934.809,633.449,703.888,974.773,294.985,294.748,294.336,294.272
702,0.195,908.13,294.204,520.849,309.469,294.474,298.123,298.025,1008.653,934.809,633.449,703.888,974.773,294.985,294.748,294.336,294.272
703,0.195277778,908.13,294.204,520.849,309.469,294.474,298.123,298.025,1008.653,934.809,633.449,703.888,974.773,294.985,294.748,294.336,294.272
704,0.195555556,909.084,294.202,521.624,309.56,294.49,298.098,298.017,1009.302,935.594,634.213,704.64,975.417,294.995,294.746,294.331,294.272
705,0.195833333,909.084,294.202,521.624,309.56,294.49,298.098,298.017,1009.302,935.594,634.213,704.64,975.417,294.995,294.746,294.331,294.272
706,0.196111111,909.084,294.202,521.624,309.56,294.49,298.098,298.017,1009.302,935.594,634.213,704.64,975.417,294.995,294.746,294.331,294.272
707,0.196388889,909.084,294.202,521.624,309.56,294.49,298.098,298.017,1009.302,935.594,634.213,704.64,975.417,294.995,294.746,294.331,294.272
708,0.196666667,908.885,294.237,522.38,309.668,294.52,298.121,298.025,1009.684,936.434,635.029,705.47,976.158,295.017,294.776,294.346,294.3
709,0.196944444,908.885,294.237,522.38,309.668,294.52,298.121,298.025,1009.684,936.434,635.029,705.47,976.158,295.017,294.776,294.346,294.3
710,0.197222222,908.885,294.237,522.38,309.668,294.52,298.121,298.025,1009.684,936.434,635.029,705.47,976.158,295.017,294.776,294.346,294.3
711,0.1975,909.273,294.242,523.091,309.774,294.527,298.102,298.034,1010.071,937.28,635.844,706.334,976.859,295.021,294.781,294.361,294.298
712,0.197777778,909.273,294.242,523.091,309.774,294.527,298.102,298.034,1010.071,937.28,635.844,706.334,976.859,295.021,294.781,294.361,294.298
713,0.198055556,909.273,294.242,523.091,309.774,294.527,298.102,298.034,1010.071,937.28,635.844,706.334,976.859,295.021,294.781,294.361,294.298
714,0.198333333,909.273,294.242,523.091,309.774,294.527,298.102,298.034,1010.071,937.28,635.844,706.334,976.859,295.021,294.781,294.361,294.298
715,0.198611111,910.522,294.25,523.954,309.882,294.54,298.102,298.018,1010.82,938.107,636.611,707.167,977.56,295.035,294.793,294.36,294.311
716,0.198888889,910.522,294.25,523.954,309.882,294.54,298.102,298.018,1010.82,938.107,636.611,707.167,977.56,295.035,294.793,294.36,294.311
717,0.199166667,910.522,294.25,523.954,309.882,294.54,298.102,298.018,1010.82,938.107,636.611,707.167,977.56,295.035,294.793,294.36,294.311
718,0.199444444,911.557,294.255,524.761,309.967,294.536,298.091,298.019,1011.429,938.908,637.392,707.973,978.255,295.034,294.798,294.365,294.313
719,0.199722222,911.557,294.255,524.761,309.967,294.536,298.091,298.019,1011.429,938.908,637.392,707.973,978.255,295.034,294.798,294.365,294.313
720,0.2,911.557,294.255,524.761,309.967,294.536,298.091,298.019,1011.429,938.908,637.392,707.973,978.255,295.034,294.798,294.365,294.313
721,0.200277778,911.557,294.255,524.761,309.967,294.536,298.091,298.019,1011.429,938.908,637.392,707.973,978.255,295.034,294.798,294.365,294.313
722,0.200555556,911.998,294.271,525.523,310.079,294.556,298.079,297.998,1011.616,939.719,638.18,708.759,978.94,295.047,294.801,294.373,294.312
723,0.200833333,911.998,294.271,525.523,310.079,294.556,298.079,297.998,1011.616,939.719,638.18,708.759,978.94,295.047,294.801,294.373,294.312
724,0.201111111,911.998,294.271,525.523,310.079,294.556,298.079,297.998,1011.616,939.719,638.18,708.759,978.94,295.047,294.801,294.373,294.312
725,0.201388889,912.578,294.288,526.268,310.18,294.56,298.08,298.004,1011.775,940.532,638.963,709.576,979.661,295.06,294.821,294.381,294.325
726,0.201666667,912.578,294.288,526.268,310.18,294.56,298.08,298.004,1011.775,940.532,638.963,709.576,979.661,295.06,294.821,294.381,294.325
727,0.201944444,912.578,294.288,526.268,310.18,294.56,298.08,298.004,1011.775,940.532,638.963,709.576,979.661,295.06,294.821,294.381,294.325
728,0.202222222,912.578,294.288,526.268,310.18,294.56,298.08,298.004,1011.775,940.532,638.963,709.576,979.661,295.06,294.821,294.381,294.325
729,0.2025,912.316,294.292,527.055,310.276,294.569,298.074,297.981,1012.202,941.339,639.732,710.389,980.352,295.061,294.81,294.385,294.326
730,0.202777778,912.316,294.292,527.055,310.276,294.569,298.074,297.981,1012.202,941.339,639.732,710.389,980.352,295.061,294.81,294.385,294.326
731,0.203055556,912.316,294.292,527.055,310.276,294.569,298.074,297.981,1012.202,941.339,639.732,710.389,980.352,295.061,294.81,294.385,294.326
732,0.203333333,912.338,294.306,527.759,310.378,294.584,298.063,297.985,1012.521,942.138,640.522,711.158,981.059,295.073,294.831,294.399,294.338
733,0.203611111,912.338,294.306,527.759,310.378,294.584,298.063,297.985,1012.521,942.138,640.522,711.158,981.059,295.073,294.831,294.399,294.338
734,0.203888889,912.338,294.306,527.759,310.378,294.584,298.063,297.985,1012.521,942.138,640.522,711.158,981.059,295.073,294.831,294.399,294.338
735,0.204166667,912.338,294.306,527.759,310.378,294.584,298.063,297.985,1012.521,942.138,640.522,711.158,981.059,295.073,294.831,294.399,294.338
736,0.204444444,912.966,294.32,528.551,310.492,294.603,298.054,297.977,1012.901,942.945,641.314,712.032,981.753,295.085,294.845,294.405,294.35
737,0.204722222,912.966,294.32,528.551,310.492,294.603,298.054,297.977,1012.901,942.945,641.314,712.032,981.753,295.085,294.845,294.405,294.35
738,0.205,912.966,294.32,528.551,310.492,294.603,298.054,297.977,1012.901,942.945,641.314,712.032,981.753,295.085,294.845,294.405,294.35
739,0.205277778,914.285,294.335,529.287,310.585,294.612,298.049,297.966,1013.395,943.71,642.085,712.836,982.408,295.094,294.846,294.407,294.357
740,0.205555556,914.285,294.335,529.287,310.585,294.612,298.049,297.966,1013.395,943.71,642.085,712.836,982.408,295.094,294.846,294.407,294.357
741,0.205833333,914.285,294.335,529.287,310.585,294.612,298.049,297.966,1013.395,943.71,642.085,712.836,982.408,295.094,294.846,294.407,294.357
742,0.206111111,914.285,294.335,529.287,310.585,294.612,298.049,297.966,1013.395,943.71,642.085,712.836,982.408,295.094,294.846,294.407,294.357
743,0.206388889,915.534,294.346,530.044,310.698,294.637,298.048,297.955,1013.729,944.499,642.841,713.619,983.068,295.106,294.859,294.422,294.362
744,0.206666667,915.534,294.346,530.044,310.698,294.637,298.048,297.955,1013.729,944.499,642.841,713.619,983.068,295.106,294.859,294.422,294.362
745,0.206944444,915.534,294.346,530.044,310.698,294.637,298.048,297.955,1013.729,944.499,642.841,713.619,983.068,295.106,294.859,294.422,294.362
746,0.207222222,915.768,294.355,530.66,310.792,294.647,298.035,297.953,1013.926,945.231,643.596,714.421,983.735,295.112,294.876,294.422,294.366
747,0.2075,915.768,294.355,530.66,310.792,294.647,298.035,297.953,1013.926,945.231,643.596,714.421,983.735,295.112,294.876,294.422,294.366
748,0.207777778,915.768,294.355,530.66,310.792,294.647,298.035,297.953,1013.926,945.231,643.596,714.421,983.735,295.112,294.876,294.422,294.366
749,0.208055556,915.768,294.355,530.66,310.792,294.647,298.035,297.953,1013.926,945.231,643.596,714.421,983.735,295.112,294.876,294.422,294.366
750,0.208333333,916.53,294.362,531.421,310.892,294.638,298.015,297.942,1014.195,945.99,644.352,715.187,984.373,295.119,294.88,294.435,294.374
751,0.208611111,916.53,294.362,531.421,310.892,294.638,298.015,297.942,1014.195,945.99,644.352,715.187,984.373,295.119,294.88,294.435,294.374
752,0.208888889,916.53,294.362,531.421,310.892,294.638,298.015,297.942,1014.195,945.99,644.352,715.187,984.373,295.119,294.88,294.435,294.374
753,0.209166667,917.025,294.376,532.112,310.995,294.671,298.033,297.941,1014.577,946.735,645.105,715.984,985.014,295.135,294.887,294.434,294.375
754,0.209444444,917.025,294.376,532.112,310.995,294.671,298.033,297.941,1014.577,946.735,645.105,715.984,985.014,295.135,294.887,294.434,294.375
755,0.209722222,917.025,294.376,532.112,310.995,294.671,298.033,297.941,1014.577,946.735,645.105,715.984,985.014,295.135,294.887,294.434,294.375
756,0.21,917.025,294.376,532.112,310.995,294.671,298.033,297.941,1014.577,946.735,645.105,715.984,985.014,295.135,294.887,294.434,294.375
757,0.210277778,917.626,294.392,532.79,311.099,294.682,298.055,297.97,1014.929,947.491,645.875,716.771,985.66,295.141,294.895,294.436,294.396
758,0.210555556,917.626,294.392,532.79,311.099,294.682,298.055,297.97,1014.929,947.491,645.875,716.771,985.66,295.141,294.895,294.436,294.396
759,0.210833333,917.626,294.392,532.79,311.099,294.682,298.055,297.97,1014.929,947.491,645.875,716.771,985.66,295.141,294.895,294.436,294.396
760,0.211111111,917.945,294.414,533.569,311.206,294.688,298.075,297.983,1015.11,948.234,646.621,717.559,986.292,295.162,294.914,294.455,294.401
761,0.211388889,917.945,294.414,533.569,311.206,294.688,298.075,297.983,1015.11,948.234,646.621,717.559,986.292,295.162,294.914,294.455,294.401
762,0.211666667,917.945,294.414,533.569,311.206,294.688,298.075,297.983,1015.11,948.234,646.621,717.559,986.292,295.162,294.914,294.455,294.401
763,0.211944444,917.945,294.414,533.569,311.206,294.688,298.075,297.983,1015.11,948.234,646.621,717.559,986.292,295.162,294.914,294.455,294.401
764,0.212222222,919.03,294.426,534.415,311.306,294.701,298.075,297.98,1015.397,948.923,647.353,718.342,986.899,295.159,294.925,294.466,294.402
765,0.2125,919.03,294.426,534.415,311.306,294.701,298.075,297.98,1015.397,948.923,647.353,718.342,986.899,295.159,294.925,294.466,294.402
766,0.212777778,919.03,294.426,534.415,311.306,294.701,298.075,297.98,1015.397,948.923,647.353,718.342,986.899,295.159,294.925,294.466,294.402
767,0.213055556,919.448,294.427,535.042,311.406,294.72,298.061,297.974,1015.549,949.614,648.076,719.068,987.487,295.175,294.928,294.47,294.42
768,0.213333333,919.448,294.427,535.042,311.406,294.72,298.061,297.974,1015.549,949.614,648.076,719.068,987.487,295.175,294.928,294.47,294.42
769,0.213611111,919.448,294.427,535.042,311.406,294.72,298.061,297.974,1015.549,949.614,648.076,719.068,987.487,295.175,294.928,294.47,294.42
770,0.213888889,919.448,294.427,535.042,311.406,294.72,298.061,297.974,1015.549,949.614,648.076,719.068,987.487,295.175,294.928,294.47,294.42
771,0.214166667,919.736,294.443,535.759,311.495,294.722,298.045,297.974,1015.342,950.312,648.825,719.855,988.09,295.17,294.935,294.468,294.419
772,0.214444444,919.736,294.443,535.759,311.495,294.722,298.045,297.974,1015.342,950.312,648.825,719.855,988.09,295.17,294.935,294.468,294.419
773,0.214722222,919.736,294.443,535.759,311.495,294.722,298.045,297.974,1015.342,950.312,648.825,719.855,988.09,295.17,294.935,294.468,294.419
