% Model:              Cav_Hex_validation_v7.0 - full receiver.mph
% Version:            COMSOL 6.0.0.354
% Date:               Apr 14 2025, 10:47
% Table:              T03 (gas) - exp. 67 - 
% Time (hr)                                       T03 (K)
0.82222288                                        751.748
0.822500658                                       751.748
0.822778436                                       751.748
0.823056214                                       751.803
0.823333992                                       751.803
0.82361177                                        751.803
0.823889548                                       751.806
0.824167326                                       751.806
0.824445104                                       751.806
0.824722882                                       751.806
0.82500066                                        751.875
0.825278438                                       751.875
0.825556216                                       751.875
0.825833994                                       751.943
0.826111772                                       751.943
0.82638955                                        751.943
0.826667328                                       751.943
0.826945106                                       752.04
0.827222884                                       752.04
0.827500662                                       752.04
0.82777844                                        752.118
0.828056218                                       752.118
0.828333996                                       752.118
0.828611774                                       752.118
0.828889552                                       752.145
0.82916733                                        752.145
0.829445108                                       752.145
0.829722886                                       752.179
0.830000664                                       752.179
0.830278442                                       752.179
0.83055622                                        752.179
0.830833998                                       752.235
0.831111776                                       752.235
0.831389554                                       752.235
0.831667332                                       752.231
0.83194511                                        752.231
0.832222888                                       752.231
0.832500666                                       752.231
0.832778444                                       752.334
0.833056222                                       752.334
0.833334                                          752.334
0.833611778                                       752.471
0.833889556                                       752.471
0.834167334                                       752.471
0.834445112                                       752.471
0.83472289                                        752.563
0.835000668                                       752.563
0.835278446                                       752.563
0.835556224                                       752.585
0.835834002                                       752.585
0.83611178                                        752.585
0.836389558                                       752.585
0.836667336                                       752.644
0.836945114                                       752.644
0.837222892                                       752.644
0.83750067                                        752.745
0.837778448                                       752.745
0.838056226                                       752.745
0.838334004                                       752.745
0.838611782                                       752.742
0.83888956                                        752.742
0.839167338                                       752.742
0.839445116                                       752.847
0.839722894                                       752.847
0.840000672                                       752.847
0.84027845                                        752.847
0.840556228                                       752.934
0.840834006                                       752.934
0.841111784                                       752.934
0.841389562                                       753.018
0.84166734                                        753.018
0.841945118                                       753.018
0.842222896                                       753.074
0.842500674                                       753.074
0.842778452                                       753.074
0.84305623                                        753.074
0.843334008                                       753.124
0.843611786                                       753.124
0.843889564                                       753.124
0.844167342                                       753.153
0.84444512                                        753.153
0.844722898                                       753.153
0.845000676                                       753.153
0.845278454                                       753.252
0.845556232                                       753.252
0.84583401                                        753.252
0.846111788                                       753.311
0.846389566                                       753.311
0.846667344                                       753.311
0.846945122                                       753.311
0.8472229                                         753.401
0.847500678                                       753.401
0.847778456                                       753.401
0.848056234                                       753.492
0.848334012                                       753.492
0.84861179                                        753.492
0.848889568                                       753.492
0.849167346                                       753.609
0.849445124                                       753.609
0.849722902                                       753.609
0.85000068                                        753.701
0.850278458                                       753.701
0.850556236                                       753.701
0.850834014                                       753.701
0.851111792                                       753.77
0.85138957                                        753.77
0.851667348                                       753.77
0.851945126                                       753.83
0.852222904                                       753.83
0.852500682                                       753.83
0.85277846                                        753.83
0.853056238                                       753.822
0.853334016                                       753.822
0.853611794                                       753.822
0.853889572                                       753.946
0.85416735                                        753.946
0.854445128                                       753.946
0.854722906                                       753.946
0.855000684                                       754.068
0.855278462                                       754.068
0.85555624                                        754.068
0.855834018                                       754.124
0.856111796                                       754.124
0.856389574                                       754.124
0.856667352                                       754.124
0.85694513                                        754.171
0.857222908                                       754.171
0.857500686                                       754.171
0.857778464                                       754.221
0.858056242                                       754.221
0.85833402                                        754.221
0.858611798                                       754.221
0.858889576                                       754.291
0.859167354                                       754.291
0.859445132                                       754.291
0.85972291                                        754.393
0.860000688                                       754.393
0.860278466                                       754.393
0.860556244                                       754.393
0.860834022                                       754.472
0.8611118                                         754.472
0.861389578                                       754.472
0.861667356                                       754.564
0.861945134                                       754.564
0.862222912                                       754.564
0.86250069                                        754.564
0.862778468                                       754.649
0.863056246                                       754.649
0.863334024                                       754.649
0.863611802                                       754.701
0.86388958                                        754.701
0.864167358                                       754.701
0.864445136                                       754.701
0.864722914                                       754.768
0.865000692                                       754.768
0.86527847                                        754.768
0.865556248                                       754.847
0.865834026                                       754.847
0.866111804                                       754.847
0.866389582                                       754.847
0.86666736                                        754.922
0.866945138                                       754.922
0.867222916                                       754.922
0.867500694                                       755.016
0.867778472                                       755.016
0.86805625                                        755.016
0.868334028                                       755.086
0.868611806                                       755.086
0.868889584                                       755.086
0.869167362                                       755.086
0.86944514                                        755.126
0.869722918                                       755.126
0.870000696                                       755.126
0.870278474                                       755.126
0.870556252                                       755.217
0.87083403                                        755.217
0.871111808                                       755.217
0.871389586                                       755.301
0.871667364                                       755.301
0.871945142                                       755.301
0.87222292                                        755.301
0.872500698                                       755.37
0.872778476                                       755.37
0.873056254                                       755.37
0.873334032                                       755.401
0.87361181                                        755.401
0.873889588                                       755.401
0.874167366                                       755.401
0.874445144                                       755.472
0.874722922                                       755.472
0.8750007                                         755.472
0.875278478                                       755.572
0.875556256                                       755.572
0.875834034                                       755.572
0.876111812                                       755.64
0.87638959                                        755.64
0.876667368                                       755.64
0.876945146                                       755.64
0.877222924                                       755.667
0.877500702                                       755.667
0.87777848                                        755.667
0.878056258                                       755.744
0.878334036                                       755.744
0.878611814                                       755.744
0.878889592                                       755.744
0.87916737                                        755.793
0.879445148                                       755.793
0.879722926                                       755.793
0.880000704                                       755.843
0.880278482                                       755.843
0.88055626                                        755.843
0.880834038                                       755.843
0.881111816                                       755.913
0.881389594                                       755.913
0.881667372                                       755.913
0.88194515                                        755.957
0.882222928                                       755.957
0.882500706                                       755.957
0.882778484                                       755.957
0.883056262                                       756.01
0.88333404                                        756.01
0.883611818                                       756.01
0.883889596                                       756.069
0.884167374                                       756.069
0.884445152                                       756.069
0.88472293                                        756.069
0.885000708                                       756.118
0.885278486                                       756.118
0.885556264                                       756.118
0.885834042                                       756.176
0.88611182                                        756.176
0.886389598                                       756.176
0.886667376                                       756.176
0.886945154                                       756.213
0.887222932                                       756.213
0.88750071                                        756.213
0.887778488                                       756.249
0.888056266                                       756.249
0.888334044                                       756.249
0.888611822                                       756.249
0.8888896                                         756.293
0.889167378                                       756.293
0.889445156                                       756.293
0.889722934                                       756.367
0.890000712                                       756.367
0.89027849                                        756.367
0.890556268                                       756.367
0.890834046                                       756.429
0.891111824                                       756.429
0.891389602                                       756.429
0.89166738                                        756.506
0.891945158                                       756.506
0.892222936                                       756.506
0.892500714                                       756.506
0.892778492                                       756.56
0.89305627                                        756.56
0.893334048                                       756.56
0.893611826                                       756.575
0.893889604                                       756.575
0.894167382                                       756.575
0.89444516                                        756.575
0.894722938                                       756.631
0.895000716                                       756.631
0.895278494                                       756.631
0.895556272                                       756.657
0.89583405                                        756.657
0.896111828                                       756.657
0.896389606                                       756.711
0.896667384                                       756.711
0.896945162                                       756.711
0.89722294                                        756.711
0.897500718                                       756.772
0.897778496                                       756.772
0.898056274                                       756.772
0.898334052                                       756.746
0.89861183                                        756.746
0.898889608                                       756.746
0.899167386                                       756.746
0.899445164                                       756.815
0.899722942                                       756.815
0.90000072                                        756.815
0.900278498                                       756.907
0.900556276                                       756.907
0.900834054                                       756.907
0.901111832                                       756.907
0.90138961                                        756.95
0.901667388                                       756.95
0.901945166                                       756.95
0.902222944                                       757.03
0.902500722                                       757.03
0.9027785                                         757.03
0.903056278                                       757.03
0.903334056                                       757.098
0.903611834                                       757.098
0.903889612                                       757.098
0.90416739                                        757.119
0.904445168                                       757.119
0.904722946                                       757.119
0.905000724                                       757.119
0.905278502                                       757.158
0.90555628                                        757.158
0.905834058                                       757.158
0.906111836                                       757.208
0.906389614                                       757.208
0.906667392                                       757.208
0.90694517                                        757.208
0.907222948                                       757.268
0.907500726                                       757.268
0.907778504                                       757.268
0.908056282                                       757.3
0.90833406                                        757.3
0.908611838                                       757.3
0.908889616                                       757.3
0.909167394                                       757.373
0.909445172                                       757.373
0.90972295                                        757.373
0.910000728                                       757.396
0.910278506                                       757.396
0.910556284                                       757.396
0.910834062                                       757.396
0.91111184                                        757.475
0.911389618                                       757.475
0.911667396                                       757.475
0.911945174                                       757.551
0.912222952                                       757.551
0.91250073                                        757.551
0.912778508                                       757.551
0.913056286                                       757.583
0.913334064                                       757.583
0.913611842                                       757.583
0.91388962                                        757.621
0.914167398                                       757.621
0.914445176                                       757.621
0.914722954                                       757.684
0.915000732                                       757.684
0.91527851                                        757.684
0.915556288                                       757.684
0.915834066                                       757.727
0.916111844                                       757.727
0.916389622                                       757.727
0.9166674                                         757.778
0.916945178                                       757.778
0.917222956                                       757.778
0.917500734                                       757.778
0.917778512                                       757.838
0.91805629                                        757.838
0.918334068                                       757.838
0.918611846                                       757.887
0.918889624                                       757.887
0.919167402                                       757.887
0.91944518                                        757.887
0.919722958                                       757.893
0.920000736                                       757.893
0.920278514                                       757.893
0.920556292                                       757.936
0.92083407                                        757.936
0.921111848                                       757.936
0.921389626                                       757.936
0.921667404                                       757.991
0.921945182                                       757.991
0.92222296                                        757.991
0.922500738                                       758.042
0.922778516                                       758.042
0.923056294                                       758.042
0.923334072                                       758.042
0.92361185                                        758.097
0.923889628                                       758.097
0.924167406                                       758.097
0.924445184                                       758.152
0.924722962                                       758.152
0.92500074                                        758.152
0.925278518                                       758.152
0.925556296                                       758.205
0.925834074                                       758.205
0.926111852                                       758.205
0.92638963                                        758.242
0.926667408                                       758.242
0.926945186                                       758.242
0.927222964                                       758.242
0.927500742                                       758.319
0.92777852                                        758.319
0.928056298                                       758.319
0.928334076                                       758.381
0.928611854                                       758.381
0.928889632                                       758.381
0.92916741                                        758.381
0.929445188                                       758.399
0.929722966                                       758.399
0.930000744                                       758.399
0.930278522                                       758.462
0.9305563                                         758.462
0.930834078                                       758.462
0.931111856                                       758.509
0.931389634                                       758.509
0.931667412                                       758.509
0.93194519                                        758.509
0.932222968                                       758.566
0.932500746                                       758.566
0.932778524                                       758.566
0.933056302                                       758.611
0.93333408                                        758.611
0.933611858                                       758.611
0.933889636                                       758.611
0.934167414                                       758.637
0.934445192                                       758.637
0.93472297                                        758.637
0.935000748                                       758.689
0.935278526                                       758.689
0.935556304                                       758.689
0.935834082                                       758.689
0.93611186                                        758.727
0.936389638                                       758.727
0.936667416                                       758.727
0.936945194                                       758.764
0.937222972                                       758.764
0.93750075                                        758.764
0.937778528                                       758.764
0.938056306                                       758.803
0.938334084                                       758.803
0.938611862                                       758.803
0.93888964                                        758.86
0.939167418                                       758.86
0.939445196                                       758.86
0.939722974                                       758.86
0.940000752                                       758.896
0.94027853                                        758.896
0.940556308                                       758.896
0.940834086                                       758.896
0.941111864                                       758.896
0.941389642                                       758.896
0.94166742                                        758.896
0.941945198                                       758.951
0.942222976                                       758.951
0.942500754                                       758.951
0.942778532                                       759.038
0.94305631                                        759.038
0.943334088                                       759.038
0.943611866                                       759.038
0.943889644                                       759.118
0.944167422                                       759.118
0.9444452                                         759.118
0.944722978                                       759.176
0.945000756                                       759.176
0.945278534                                       759.176
0.945556312                                       759.176
0.94583409                                        759.214
0.946111868                                       759.214
0.946389646                                       759.214
0.946667424                                       759.288
0.946945202                                       759.288
0.94722298                                        759.288
0.947500758                                       759.288
0.947778536                                       759.312
0.948056314                                       759.312
0.948334092                                       759.312
0.94861187                                        759.315
0.948889648                                       759.315
0.949167426                                       759.315
0.949445204                                       759.315
0.949722982                                       759.373
0.95000076                                        759.373
0.950278538                                       759.373
0.950556316                                       759.396
0.950834094                                       759.396
0.951111872                                       759.396
0.95138965                                        759.396
0.951667428                                       759.403
0.951945206                                       759.403
0.952222984                                       759.403
0.952500762                                       759.429
0.95277854                                        759.429
0.953056318                                       759.429
0.953334096                                       759.429
0.953611874                                       759.448
0.953889652                                       759.448
0.95416743                                        759.448
0.954445208                                       759.487
0.954722986                                       759.487
0.955000764                                       759.487
0.955278542                                       759.487
0.95555632                                        759.521
0.955834098                                       759.521
0.956111876                                       759.521
0.956389654                                       759.582
0.956667432                                       759.582
0.95694521                                        759.582
0.957222988                                       759.582
0.957500766                                       759.585
0.957778544                                       759.585
0.958056322                                       759.585
0.9583341                                         759.636
0.958611878                                       759.636
0.958889656                                       759.636
0.959167434                                       759.636
0.959445212                                       759.674
0.95972299                                        759.674
0.960000768                                       759.674
0.960278546                                       759.653
0.960556324                                       759.653
0.960834102                                       759.653
0.96111188                                        759.653
0.961389658                                       759.699
0.961667436                                       759.699
0.961945214                                       759.699
0.962222992                                       759.739
0.96250077                                        759.739
0.962778548                                       759.739
0.963056326                                       759.739
0.963334104                                       759.736
0.963611882                                       759.736
0.96388966                                        759.736
0.964167438                                       759.736
0.964445216                                       759.736
0.964722994                                       759.736
0.965000772                                       759.736
0.96527855                                        759.755
0.965556328                                       759.755
0.965834106                                       759.755
0.966111884                                       759.755
0.966389662                                       759.804
0.96666744                                        759.804
0.966945218                                       759.804
0.967222996                                       759.819
0.967500774                                       759.819
0.967778552                                       759.819
0.96805633                                        759.819
0.968334108                                       759.826
0.968611886                                       759.826
0.968889664                                       759.826
0.969167442                                       759.903
0.96944522                                        759.903
0.969722998                                       759.903
0.970000776                                       759.903
0.970278554                                       759.97
0.970556332                                       759.97
0.97083411                                        759.97
0.971111888                                       759.993
0.971389666                                       759.993
0.971667444                                       759.993
0.971945222                                       759.97
0.972223                                          759.97
0.972500778                                       759.97
0.972778556                                       759.97
0.973056334                                       760.017
0.973334112                                       760.017
0.97361189                                        760.017
0.973889668                                       760.067
0.974167446                                       760.067
0.974445224                                       760.067
0.974723002                                       760.067
0.97500078                                        760.075
0.975278558                                       760.075
0.975556336                                       760.075
0.975834114                                       760.151
0.976111892                                       760.151
0.97638967                                        760.151
0.976667448                                       760.151
0.976945226                                       760.219
0.977223004                                       760.219
0.977500782                                       760.219
0.97777856                                        760.301
0.978056338                                       760.301
0.978334116                                       760.301
0.978611894                                       760.301
0.978889672                                       760.29
0.97916745                                        760.29
0.979445228                                       760.29
0.979723006                                       760.343
0.980000784                                       760.343
0.980278562                                       760.343
0.98055634                                        760.343
0.980834118                                       760.364
0.981111896                                       760.364
0.981389674                                       760.364
0.981667452                                       760.369
0.98194523                                        760.369
0.982223008                                       760.369
0.982500786                                       760.369
0.982778564                                       760.399
0.983056342                                       760.399
0.98333412                                        760.399
0.983611898                                       760.465
0.983889676                                       760.465
0.984167454                                       760.465
0.984445232                                       760.465
0.98472301                                        760.509
0.985000788                                       760.509
0.985278566                                       760.509
0.985556344                                       760.548
0.985834122                                       760.548
0.9861119                                         760.548
0.986389678                                       760.548
0.986667456                                       760.545
0.986945234                                       760.545
0.987223012                                       760.545
0.98750079                                        760.602
0.987778568                                       760.602
0.988056346                                       760.602
0.988334124                                       760.602
0.988611902                                       760.671
0.98888968                                        760.671
0.989167458                                       760.671
0.989445236                                       760.733
0.989723014                                       760.733
0.990000792                                       760.733
0.99027857                                        760.733
0.990556348                                       760.759
0.990834126                                       760.759
0.991111904                                       760.759
0.991389682                                       760.804
0.99166746                                        760.804
0.991945238                                       760.804
0.992223016                                       760.804
0.992500794                                       760.792
0.992778572                                       760.792
0.99305635                                        760.792
0.993334128                                       760.849
0.993611906                                       760.849
0.993889684                                       760.849
0.994167462                                       760.849
0.99444524                                        760.907
0.994723018                                       760.907
0.995000796                                       760.907
0.995278574                                       760.903
0.995556352                                       760.903
0.99583413                                        760.903
0.996111908                                       760.903
0.996389686                                       760.921
0.996667464                                       760.921
0.996945242                                       760.921
0.99722302                                        760.986
0.997500798                                       760.986
0.997778576                                       760.986
0.998056354                                       760.986
0.998334132                                       761.05
0.99861191                                        761.05
0.998889688                                       761.05
0.999167466                                       761.077
0.999445244                                       761.077
0.999723022                                       761.077
1.0000008                                         761.077
1.000278578                                       761.137
1.000556356                                       761.137
1.000834134                                       761.137
1.001111912                                       761.212
1.00138969                                        761.212
1.001667468                                       761.212
1.001945246                                       761.212
1.002223024                                       761.215
1.002500802                                       761.215
1.00277858                                        761.215
1.003056358                                       761.27
1.003334136                                       761.27
1.003611914                                       761.27
1.003889692                                       761.29
1.00416747                                        761.29
1.004445248                                       761.29
1.004723026                                       761.29
1.005000804                                       761.392
1.005278582                                       761.392
1.00555636                                        761.392
1.005834138                                       761.45
1.006111916                                       761.45
1.006389694                                       761.45
1.006667472                                       761.45
1.00694525                                        761.452
1.007223028                                       761.452
1.007500806                                       761.452
1.007778584                                       761.499
1.008056362                                       761.499
1.00833414                                        761.499
1.008611918                                       761.499
1.008889696                                       761.567
1.009167474                                       761.567
1.009445252                                       761.567
1.00972303                                        761.629
1.010000808                                       761.629
1.010278586                                       761.629
1.010556364                                       761.629
1.010834142                                       761.709
1.01111192                                        761.709
1.011389698                                       761.709
1.011667476                                       761.741
1.011945254                                       761.741
1.012223032                                       761.741
1.01250081                                        761.741
1.012778588                                       761.781
1.013056366                                       761.781
1.013334144                                       761.781
1.013611922                                       761.861
1.0138897                                         761.861
1.014167478                                       761.861
1.014445256                                       761.861
1.014723034                                       761.915
1.015000812                                       761.915
1.01527859                                        761.915
1.015556368                                       761.984
1.015834146                                       761.984
1.016111924                                       761.984
1.016389702                                       761.984
1.01666748                                        762.001
1.016945258                                       762.001
1.017223036                                       762.001
1.017500814                                       762.07
1.017778592                                       762.07
1.01805637                                        762.07
1.018334148                                       762.07
1.018611926                                       762.123
1.018889704                                       762.123
1.019167482                                       762.123
1.01944526                                        762.155
1.019723038                                       762.155
1.020000816                                       762.155
1.020278594                                       762.155
1.020556372                                       762.206
1.02083415                                        762.206
1.021111928                                       762.206
1.021389706                                       762.256
1.021667484                                       762.256
1.021945262                                       762.256
1.02222304                                        762.256
1.022500818                                       762.289
1.022778596                                       762.289
1.023056374                                       762.289
1.023334152                                       762.355
1.02361193                                        762.355
1.023889708                                       762.355
1.024167486                                       762.355
1.024445264                                       762.383
1.024723042                                       762.383
1.02500082                                        762.383
1.025278598                                       762.407
1.025556376                                       762.407
1.025834154                                       762.407
1.026111932                                       762.407
1.02638971                                        762.46
1.026667488                                       762.46
1.026945266                                       762.46
1.027223044                                       762.514
1.027500822                                       762.514
1.0277786                                         762.514
1.028056378                                       762.514
1.028334156                                       762.523
1.028611934                                       762.523
1.028889712                                       762.523
1.02916749                                        762.555
1.029445268                                       762.555
1.029723046                                       762.555
1.030000824                                       762.555
1.030278602                                       762.597
1.03055638                                        762.597
1.030834158                                       762.597
1.031111936                                       762.604
1.031389714                                       762.604
1.031667492                                       762.604
1.03194527                                        762.604
1.032223048                                       762.646
1.032500826                                       762.646
1.032778604                                       762.646
1.033056382                                       762.665
1.03333416                                        762.665
1.033611938                                       762.665
1.033889716                                       762.665
1.034167494                                       762.687
1.034445272                                       762.687
1.03472305                                        762.687
1.035000828                                       762.704
1.035278606                                       762.704
1.035556384                                       762.704
1.035834162                                       762.704
1.03611194                                        762.718
1.036389718                                       762.718
1.036667496                                       762.718
1.036945274                                       762.739
1.037223052                                       762.739
1.03750083                                        762.739
1.037778608                                       762.739
1.038056386                                       762.74
