time,hour,T2,T3,T8,T9,T10,T11,T12,T13
3139,0.871944444,319.984,754.701,947.473,972.398,820.138,877.834,999.207,297.533
3140,0.872222222,320.014,754.768,947.151,972.385,820.194,877.91,999.196,297.538
3141,0.8725,320.014,754.768,947.151,972.385,820.194,877.91,999.196,297.538
3142,0.872777778,320.014,754.768,947.151,972.385,820.194,877.91,999.196,297.538
3143,0.873055556,320.047,754.847,946.866,972.388,820.251,877.932,999.174,297.548
3144,0.873333333,320.047,754.847,946.866,972.388,820.251,877.932,999.174,297.548
3145,0.873611111,320.047,754.847,946.866,972.388,820.251,877.932,999.174,297.548
3146,0.873888889,320.047,754.847,946.866,972.388,820.251,877.932,999.174,297.548
3147,0.874166667,320.08,754.922,946.932,972.354,820.278,877.939,999.132,297.549
3148,0.874444444,320.08,754.922,946.932,972.354,820.278,877.939,999.132,297.549
3149,0.874722222,320.08,754.922,946.932,972.354,820.278,877.939,999.132,297.549
3150,0.875,320.124,755.016,947.278,972.338,820.345,877.976,999.094,297.559
3151,0.875277778,320.124,755.016,947.278,972.338,820.345,877.976,999.094,297.559
3152,0.875555556,320.124,755.016,947.278,972.338,820.345,877.976,999.094,297.559
3153,0.875833333,320.153,755.086,947.466,972.313,820.385,878.028,999.045,297.555
3154,0.876111111,320.153,755.086,947.466,972.313,820.385,878.028,999.045,297.555
3155,0.876388889,320.153,755.086,947.466,972.313,820.385,878.028,999.045,297.555
3156,0.876666667,320.153,755.086,947.466,972.313,820.385,878.028,999.045,297.555
3157,0.876944444,320.181,755.126,947.227,972.275,820.425,878.036,998.981,297.563
3158,0.877222222,320.181,755.126,947.227,972.275,820.425,878.036,998.981,297.563
3159,0.8775,320.181,755.126,947.227,972.275,820.425,878.036,998.981,297.563
3160,0.877777778,320.181,755.126,947.227,972.275,820.425,878.036,998.981,297.563
3161,0.878055556,320.216,755.217,947.399,972.233,820.475,878.081,998.894,297.561
3162,0.878333333,320.216,755.217,947.399,972.233,820.475,878.081,998.894,297.561
3163,0.878611111,320.216,755.217,947.399,972.233,820.475,878.081,998.894,297.561
3164,0.878888889,320.242,755.301,948.015,972.177,820.521,878.109,998.857,297.569
3165,0.879166667,320.242,755.301,948.015,972.177,820.521,878.109,998.857,297.569
3166,0.879444444,320.242,755.301,948.015,972.177,820.521,878.109,998.857,297.569
3167,0.879722222,320.242,755.301,948.015,972.177,820.521,878.109,998.857,297.569
3168,0.88,320.293,755.37,948.604,972.153,820.567,878.175,998.816,297.586
3169,0.880277778,320.293,755.37,948.604,972.153,820.567,878.175,998.816,297.586
3170,0.880555556,320.293,755.37,948.604,972.153,820.567,878.175,998.816,297.586
3171,0.880833333,320.316,755.401,948.392,972.097,820.605,878.15,998.717,297.576
3172,0.881111111,320.316,755.401,948.392,972.097,820.605,878.15,998.717,297.576
3173,0.881388889,320.316,755.401,948.392,972.097,820.605,878.15,998.717,297.576
3174,0.881666667,320.316,755.401,948.392,972.097,820.605,878.15,998.717,297.576
3175,0.881944444,320.351,755.472,948.426,972.066,820.654,878.216,998.683,297.577
3176,0.882222222,320.351,755.472,948.426,972.066,820.654,878.216,998.683,297.577
3177,0.8825,320.351,755.472,948.426,972.066,820.654,878.216,998.683,297.577
3178,0.882777778,320.384,755.572,948.138,972.014,820.693,878.215,998.637,297.58
3179,0.883055556,320.384,755.572,948.138,972.014,820.693,878.215,998.637,297.58
3180,0.883333333,320.384,755.572,948.138,972.014,820.693,878.215,998.637,297.58
3181,0.883611111,320.425,755.64,947.632,971.991,820.744,878.228,998.58,297.592
3182,0.883888889,320.425,755.64,947.632,971.991,820.744,878.228,998.58,297.592
3183,0.884166667,320.425,755.64,947.632,971.991,820.744,878.228,998.58,297.592
3184,0.884444444,320.425,755.64,947.632,971.991,820.744,878.228,998.58,297.592
3185,0.884722222,320.435,755.667,947.052,971.937,820.762,878.238,998.53,297.577
3186,0.885,320.435,755.667,947.052,971.937,820.762,878.238,998.53,297.577
3187,0.885277778,320.435,755.667,947.052,971.937,820.762,878.238,998.53,297.577
3188,0.885555556,320.485,755.744,947.49,971.91,820.814,878.258,998.462,297.589
3189,0.885833333,320.485,755.744,947.49,971.91,820.814,878.258,998.462,297.589
3190,0.886111111,320.485,755.744,947.49,971.91,820.814,878.258,998.462,297.589
3191,0.886388889,320.485,755.744,947.49,971.91,820.814,878.258,998.462,297.589
3192,0.886666667,320.519,755.793,947.532,971.857,820.835,878.265,998.392,297.597
3193,0.886944444,320.519,755.793,947.532,971.857,820.835,878.265,998.392,297.597
3194,0.887222222,320.519,755.793,947.532,971.857,820.835,878.265,998.392,297.597
3195,0.8875,320.53,755.843,947.228,971.79,820.877,878.273,998.306,297.592
3196,0.887777778,320.53,755.843,947.228,971.79,820.877,878.273,998.306,297.592
3197,0.888055556,320.53,755.843,947.228,971.79,820.877,878.273,998.306,297.592
3198,0.888333333,320.53,755.843,947.228,971.79,820.877,878.273,998.306,297.592
3199,0.888611111,320.575,755.913,946.712,971.739,820.92,878.293,998.256,297.602
3200,0.888888889,320.575,755.913,946.712,971.739,820.92,878.293,998.256,297.602
3201,0.889166667,320.575,755.913,946.712,971.739,820.92,878.293,998.256,297.602
3202,0.889444444,320.613,755.957,946.982,971.681,820.937,878.313,998.201,297.597
3203,0.889722222,320.613,755.957,946.982,971.681,820.937,878.313,998.201,297.597
3204,0.89,320.613,755.957,946.982,971.681,820.937,878.313,998.201,297.597
3205,0.890277778,320.613,755.957,946.982,971.681,820.937,878.313,998.201,297.597
3206,0.890555556,320.645,756.01,946.602,971.627,820.977,878.3,998.1,297.608
3207,0.890833333,320.645,756.01,946.602,971.627,820.977,878.3,998.1,297.608
3208,0.891111111,320.645,756.01,946.602,971.627,820.977,878.3,998.1,297.608
3209,0.891388889,320.683,756.069,946.768,971.567,821.013,878.325,998.064,297.62
3210,0.891666667,320.683,756.069,946.768,971.567,821.013,878.325,998.064,297.62
3211,0.891944444,320.683,756.069,946.768,971.567,821.013,878.325,998.064,297.62
3212,0.892222222,320.683,756.069,946.768,971.567,821.013,878.325,998.064,297.62
3213,0.8925,320.711,756.118,947.511,971.506,821.039,878.327,997.995,297.603
3214,0.892777778,320.711,756.118,947.511,971.506,821.039,878.327,997.995,297.603
3215,0.893055556,320.711,756.118,947.511,971.506,821.039,878.327,997.995,297.603
3216,0.893333333,320.75,756.176,947.613,971.46,821.074,878.351,997.954,297.627
3217,0.893611111,320.75,756.176,947.613,971.46,821.074,878.351,997.954,297.627
3218,0.893888889,320.75,756.176,947.613,971.46,821.074,878.351,997.954,297.627
3219,0.894166667,320.75,756.176,947.613,971.46,821.074,878.351,997.954,297.627
3220,0.894444444,320.784,756.213,947.853,971.422,821.092,878.332,997.913,297.625
3221,0.894722222,320.784,756.213,947.853,971.422,821.092,878.332,997.913,297.625
3222,0.895,320.784,756.213,947.853,971.422,821.092,878.332,997.913,297.625
3223,0.895277778,320.808,756.249,947.816,971.366,821.113,878.307,997.876,297.623
3224,0.895555556,320.808,756.249,947.816,971.366,821.113,878.307,997.876,297.623
3225,0.895833333,320.808,756.249,947.816,971.366,821.113,878.307,997.876,297.623
3226,0.896111111,320.808,756.249,947.816,971.366,821.113,878.307,997.876,297.623
3227,0.896388889,320.845,756.293,947.611,971.33,821.139,878.334,997.857,297.628
3228,0.896666667,320.845,756.293,947.611,971.33,821.139,878.334,997.857,297.628
3229,0.896944444,320.845,756.293,947.611,971.33,821.139,878.334,997.857,297.628
3230,0.897222222,320.876,756.367,947.725,971.327,821.164,878.33,997.857,297.631
3231,0.8975,320.876,756.367,947.725,971.327,821.164,878.33,997.857,297.631
3232,0.897777778,320.876,756.367,947.725,971.327,821.164,878.33,997.857,297.631
3233,0.898055556,320.876,756.367,947.725,971.327,821.164,878.33,997.857,297.631
3234,0.898333333,320.914,756.429,948.006,971.309,821.202,878.339,997.874,297.635
3235,0.898611111,320.914,756.429,948.006,971.309,821.202,878.339,997.874,297.635
3236,0.898888889,320.914,756.429,948.006,971.309,821.202,878.339,997.874,297.635
3237,0.899166667,320.94,756.506,947.883,971.315,821.229,878.34,997.877,297.639
3238,0.899444444,320.94,756.506,947.883,971.315,821.229,878.34,997.877,297.639
3239,0.899722222,320.94,756.506,947.883,971.315,821.229,878.34,997.877,297.639
3240,0.9,320.94,756.506,947.883,971.315,821.229,878.34,997.877,297.639
3241,0.900277778,320.977,756.56,947.435,971.317,821.24,878.378,997.917,297.639
3242,0.900555556,320.977,756.56,947.435,971.317,821.24,878.378,997.917,297.639
3243,0.900833333,320.977,756.56,947.435,971.317,821.24,878.378,997.917,297.639
3244,0.901111111,321.014,756.575,947.066,971.303,821.262,878.393,997.881,297.641
3245,0.901388889,321.014,756.575,947.066,971.303,821.262,878.393,997.881,297.641
3246,0.901666667,321.014,756.575,947.066,971.303,821.262,878.393,997.881,297.641
3247,0.901944444,321.014,756.575,947.066,971.303,821.262,878.393,997.881,297.641
3248,0.902222222,321.04,756.631,946.56,971.3,821.306,878.362,997.847,297.639
3249,0.9025,321.04,756.631,946.56,971.3,821.306,878.362,997.847,297.639
3250,0.902777778,321.04,756.631,946.56,971.3,821.306,878.362,997.847,297.639
3251,0.903055556,321.075,756.657,946.845,971.284,821.324,878.368,997.815,297.65
3252,0.903333333,321.075,756.657,946.845,971.284,821.324,878.368,997.815,297.65
3253,0.903611111,321.075,756.657,946.845,971.284,821.324,878.368,997.815,297.65
3254,0.903888889,321.093,756.711,947.312,971.247,821.345,878.383,997.784,297.646
3255,0.904166667,321.093,756.711,947.312,971.247,821.345,878.383,997.784,297.646
3256,0.904444444,321.093,756.711,947.312,971.247,821.345,878.383,997.784,297.646
3257,0.904722222,321.093,756.711,947.312,971.247,821.345,878.383,997.784,297.646
3258,0.905,321.124,756.772,947.14,971.222,821.378,878.37,997.745,297.65
3259,0.905277778,321.124,756.772,947.14,971.222,821.378,878.37,997.745,297.65
3260,0.905555556,321.124,756.772,947.14,971.222,821.378,878.37,997.745,297.65
3261,0.905833333,321.162,756.746,947.504,971.194,821.409,878.398,997.754,297.649
3262,0.906111111,321.162,756.746,947.504,971.194,821.409,878.398,997.754,297.649
3263,0.906388889,321.162,756.746,947.504,971.194,821.409,878.398,997.754,297.649
3264,0.906666667,321.162,756.746,947.504,971.194,821.409,878.398,997.754,297.649
3265,0.906944444,321.192,756.815,947.054,971.179,821.437,878.404,997.722,297.645
3266,0.907222222,321.192,756.815,947.054,971.179,821.437,878.404,997.722,297.645
3267,0.9075,321.192,756.815,947.054,971.179,821.437,878.404,997.722,297.645
3268,0.907777778,321.222,756.907,946.952,971.167,821.462,878.423,997.724,297.655
3269,0.908055556,321.222,756.907,946.952,971.167,821.462,878.423,997.724,297.655
3270,0.908333333,321.222,756.907,946.952,971.167,821.462,878.423,997.724,297.655
3271,0.908611111,321.222,756.907,946.952,971.167,821.462,878.423,997.724,297.655
3272,0.908888889,321.252,756.95,946.852,971.147,821.498,878.47,997.721,297.647
3273,0.909166667,321.252,756.95,946.852,971.147,821.498,878.47,997.721,297.647
3274,0.909444444,321.252,756.95,946.852,971.147,821.498,878.47,997.721,297.647
3275,0.909722222,321.296,757.03,945.951,971.154,821.527,878.479,997.745,297.665
3276,0.91,321.296,757.03,945.951,971.154,821.527,878.479,997.745,297.665
3277,0.910277778,321.296,757.03,945.951,971.154,821.527,878.479,997.745,297.665
3278,0.910555556,321.296,757.03,945.951,971.154,821.527,878.479,997.745,297.665
3279,0.910833333,321.325,757.098,946.048,971.142,821.558,878.48,997.717,297.673
3280,0.911111111,321.325,757.098,946.048,971.142,821.558,878.48,997.717,297.673
3281,0.911388889,321.325,757.098,946.048,971.142,821.558,878.48,997.717,297.673
3282,0.911666667,321.348,757.119,946.17,971.125,821.578,878.487,997.705,297.668
3283,0.911944444,321.348,757.119,946.17,971.125,821.578,878.487,997.705,297.668
3284,0.912222222,321.348,757.119,946.17,971.125,821.578,878.487,997.705,297.668
3285,0.9125,321.348,757.119,946.17,971.125,821.578,878.487,997.705,297.668
3286,0.912777778,321.375,757.158,945.945,971.11,821.616,878.512,997.681,297.663
3287,0.913055556,321.375,757.158,945.945,971.11,821.616,878.512,997.681,297.663
3288,0.913333333,321.375,757.158,945.945,971.11,821.616,878.512,997.681,297.663
3289,0.913611111,321.407,757.208,946.016,971.084,821.638,878.524,997.636,297.663
3290,0.913888889,321.407,757.208,946.016,971.084,821.638,878.524,997.636,297.663
3291,0.914166667,321.407,757.208,946.016,971.084,821.638,878.524,997.636,297.663
3292,0.914444444,321.407,757.208,946.016,971.084,821.638,878.524,997.636,297.663
3293,0.914722222,321.453,757.268,946.958,971.064,821.669,878.547,997.627,297.681
3294,0.915,321.453,757.268,946.958,971.064,821.669,878.547,997.627,297.681
3295,0.915277778,321.453,757.268,946.958,971.064,821.669,878.547,997.627,297.681
3296,0.915555556,321.483,757.3,946.8,971.025,821.704,878.576,997.577,297.676
3297,0.915833333,321.483,757.3,946.8,971.025,821.704,878.576,997.577,297.676
3298,0.916111111,321.483,757.3,946.8,971.025,821.704,878.576,997.577,297.676
3299,0.916388889,321.483,757.3,946.8,971.025,821.704,878.576,997.577,297.676
3300,0.916666667,321.507,757.373,947.123,971,821.738,878.609,997.579,297.68
3301,0.916944444,321.507,757.373,947.123,971,821.738,878.609,997.579,297.68
3302,0.917222222,321.507,757.373,947.123,971,821.738,878.609,997.579,297.68
3303,0.9175,321.528,757.396,946.966,970.97,821.757,878.578,997.539,297.67
3304,0.917777778,321.528,757.396,946.966,970.97,821.757,878.578,997.539,297.67
3305,0.918055556,321.528,757.396,946.966,970.97,821.757,878.578,997.539,297.67
3306,0.918333333,321.528,757.396,946.966,970.97,821.757,878.578,997.539,297.67
3307,0.918611111,321.574,757.475,946.45,970.971,821.8,878.585,997.547,297.685
3308,0.918888889,321.574,757.475,946.45,970.971,821.8,878.585,997.547,297.685
3309,0.919166667,321.574,757.475,946.45,970.971,821.8,878.585,997.547,297.685
3310,0.919444444,321.602,757.551,946.652,970.973,821.84,878.606,997.536,297.685
3311,0.919722222,321.602,757.551,946.652,970.973,821.84,878.606,997.536,297.685
3312,0.92,321.602,757.551,946.652,970.973,821.84,878.606,997.536,297.685
3313,0.920277778,321.602,757.551,946.652,970.973,821.84,878.606,997.536,297.685
3314,0.920555556,321.634,757.583,946.748,970.963,821.858,878.644,997.562,297.682
3315,0.920833333,321.634,757.583,946.748,970.963,821.858,878.644,997.562,297.682
3316,0.921111111,321.634,757.583,946.748,970.963,821.858,878.644,997.562,297.682
3317,0.921388889,321.676,757.621,946.52,970.966,821.894,878.648,997.544,297.69
3318,0.921666667,321.676,757.621,946.52,970.966,821.894,878.648,997.544,297.69
3319,0.921944444,321.676,757.621,946.52,970.966,821.894,878.648,997.544,297.69
3320,0.922222222,321.699,757.684,946.768,970.954,821.921,878.663,997.522,297.699
3321,0.9225,321.699,757.684,946.768,970.954,821.921,878.663,997.522,297.699
3322,0.922777778,321.699,757.684,946.768,970.954,821.921,878.663,997.522,297.699
3323,0.923055556,321.699,757.684,946.768,970.954,821.921,878.663,997.522,297.699
3324,0.923333333,321.73,757.727,946.738,970.946,821.948,878.716,997.555,297.701
3325,0.923611111,321.73,757.727,946.738,970.946,821.948,878.716,997.555,297.701
3326,0.923888889,321.73,757.727,946.738,970.946,821.948,878.716,997.555,297.701
3327,0.924166667,321.755,757.778,946.61,970.937,821.974,878.715,997.547,297.678
3328,0.924444444,321.755,757.778,946.61,970.937,821.974,878.715,997.547,297.678
3329,0.924722222,321.755,757.778,946.61,970.937,821.974,878.715,997.547,297.678
3330,0.925,321.755,757.778,946.61,970.937,821.974,878.715,997.547,297.678
3331,0.925277778,321.781,757.838,946.298,970.936,822.014,878.737,997.541,297.691
3332,0.925555556,321.781,757.838,946.298,970.936,822.014,878.737,997.541,297.691
3333,0.925833333,321.781,757.838,946.298,970.936,822.014,878.737,997.541,297.691
3334,0.926111111,321.819,757.887,946.869,970.941,822.037,878.745,997.524,297.693
3335,0.926388889,321.819,757.887,946.869,970.941,822.037,878.745,997.524,297.693
3336,0.926666667,321.819,757.887,946.869,970.941,822.037,878.745,997.524,297.693
3337,0.926944444,321.819,757.887,946.869,970.941,822.037,878.745,997.524,297.693
3338,0.927222222,321.849,757.893,946.663,970.931,822.086,878.76,997.515,297.704
3339,0.9275,321.849,757.893,946.663,970.931,822.086,878.76,997.515,297.704
3340,0.927777778,321.849,757.893,946.663,970.931,822.086,878.76,997.515,297.704
3341,0.928055556,321.877,757.936,946.121,970.924,822.097,878.778,997.504,297.698
3342,0.928333333,321.877,757.936,946.121,970.924,822.097,878.778,997.504,297.698
3343,0.928611111,321.877,757.936,946.121,970.924,822.097,878.778,997.504,297.698
3344,0.928888889,321.877,757.936,946.121,970.924,822.097,878.778,997.504,297.698
3345,0.929166667,321.898,757.991,945.765,970.92,822.148,878.814,997.495,297.692
3346,0.929444444,321.898,757.991,945.765,970.92,822.148,878.814,997.495,297.692
3347,0.929722222,321.898,757.991,945.765,970.92,822.148,878.814,997.495,297.692
3348,0.93,321.944,758.042,945.468,970.902,822.167,878.82,997.482,297.691
3349,0.930277778,321.944,758.042,945.468,970.902,822.167,878.82,997.482,297.691
3350,0.930555556,321.944,758.042,945.468,970.902,822.167,878.82,997.482,297.691
3351,0.930833333,321.944,758.042,945.468,970.902,822.167,878.82,997.482,297.691
3352,0.931111111,321.968,758.097,945.394,970.89,822.201,878.839,997.468,297.694
3353,0.931388889,321.968,758.097,945.394,970.89,822.201,878.839,997.468,297.694
3354,0.931666667,321.968,758.097,945.394,970.89,822.201,878.839,997.468,297.694
3355,0.931944444,322.007,758.152,946.317,970.891,822.231,878.878,997.483,297.703
3356,0.932222222,322.007,758.152,946.317,970.891,822.231,878.878,997.483,297.703
3357,0.9325,322.007,758.152,946.317,970.891,822.231,878.878,997.483,297.703
3358,0.932777778,322.007,758.152,946.317,970.891,822.231,878.878,997.483,297.703
3359,0.933055556,322.045,758.205,946.45,970.886,822.271,878.903,997.472,297.715
3360,0.933333333,322.045,758.205,946.45,970.886,822.271,878.903,997.472,297.715
3361,0.933611111,322.045,758.205,946.45,970.886,822.271,878.903,997.472,297.715
3362,0.933888889,322.056,758.242,945.919,970.864,822.288,878.884,997.421,297.696
3363,0.934166667,322.056,758.242,945.919,970.864,822.288,878.884,997.421,297.696
3364,0.934444444,322.056,758.242,945.919,970.864,822.288,878.884,997.421,297.696
3365,0.934722222,322.056,758.242,945.919,970.864,822.288,878.884,997.421,297.696
3366,0.935,322.086,758.319,945.826,970.85,822.322,878.931,997.413,297.695
3367,0.935277778,322.086,758.319,945.826,970.85,822.322,878.931,997.413,297.695
3368,0.935555556,322.086,758.319,945.826,970.85,822.322,878.931,997.413,297.695
3369,0.935833333,322.126,758.381,945.92,970.838,822.364,878.946,997.368,297.709
3370,0.936111111,322.126,758.381,945.92,970.838,822.364,878.946,997.368,297.709
3371,0.936388889,322.126,758.381,945.92,970.838,822.364,878.946,997.368,297.709
3372,0.936666667,322.126,758.381,945.92,970.838,822.364,878.946,997.368,297.709
3373,0.936944444,322.142,758.399,945.75,970.798,822.383,878.957,997.299,297.694
3374,0.937222222,322.142,758.399,945.75,970.798,822.383,878.957,997.299,297.694
3375,0.9375,322.142,758.399,945.75,970.798,822.383,878.957,997.299,297.694
3376,0.937777778,322.174,758.462,945.286,970.77,822.427,878.959,997.243,297.696
3377,0.938055556,322.174,758.462,945.286,970.77,822.427,878.959,997.243,297.696
3378,0.938333333,322.174,758.462,945.286,970.77,822.427,878.959,997.243,297.696
3379,0.938611111,322.214,758.509,944.841,970.739,822.459,879.003,997.183,297.697
3380,0.938888889,322.214,758.509,944.841,970.739,822.459,879.003,997.183,297.697
3381,0.939166667,322.214,758.509,944.841,970.739,822.459,879.003,997.183,297.697
3382,0.939444444,322.214,758.509,944.841,970.739,822.459,879.003,997.183,297.697
3383,0.939722222,322.231,758.566,944.613,970.683,822.478,879.001,997.135,297.694
3384,0.94,322.231,758.566,944.613,970.683,822.478,879.001,997.135,297.694
3385,0.940277778,322.231,758.566,944.613,970.683,822.478,879.001,997.135,297.694
3386,0.940555556,322.261,758.611,944.717,970.64,822.518,879.03,997.075,297.694
3387,0.940833333,322.261,758.611,944.717,970.64,822.518,879.03,997.075,297.694
3388,0.941111111,322.261,758.611,944.717,970.64,822.518,879.03,997.075,297.694
3389,0.941388889,322.261,758.611,944.717,970.64,822.518,879.03,997.075,297.694
3390,0.941666667,322.296,758.637,944.452,970.604,822.541,879.032,997.025,297.7
3391,0.941944444,322.296,758.637,944.452,970.604,822.541,879.032,997.025,297.7
3392,0.942222222,322.296,758.637,944.452,970.604,822.541,879.032,997.025,297.7
3393,0.9425,322.32,758.689,944.121,970.545,822.563,879.039,996.947,297.689
3394,0.942777778,322.32,758.689,944.121,970.545,822.563,879.039,996.947,297.689
3395,0.943055556,322.32,758.689,944.121,970.545,822.563,879.039,996.947,297.689
3396,0.943333333,322.32,758.689,944.121,970.545,822.563,879.039,996.947,297.689
3397,0.943611111,322.358,758.727,943.493,970.492,822.606,879.078,996.915,297.69
3398,0.943888889,322.358,758.727,943.493,970.492,822.606,879.078,996.915,297.69
3399,0.944166667,322.358,758.727,943.493,970.492,822.606,879.078,996.915,297.69
3400,0.944444444,322.389,758.764,942.838,970.444,822.624,879.087,996.877,297.69
3401,0.944722222,322.389,758.764,942.838,970.444,822.624,879.087,996.877,297.69
3402,0.945,322.389,758.764,942.838,970.444,822.624,879.087,996.877,297.69
3403,0.945277778,322.389,758.764,942.838,970.444,822.624,879.087,996.877,297.69
3404,0.945555556,322.404,758.803,942.491,970.394,822.645,879.09,996.826,297.683
3405,0.945833333,322.404,758.803,942.491,970.394,822.645,879.09,996.826,297.683
3406,0.946111111,322.404,758.803,942.491,970.394,822.645,879.09,996.826,297.683
3407,0.946388889,322.432,758.86,942.065,970.361,822.684,879.102,996.811,297.683
3408,0.946666667,322.432,758.86,942.065,970.361,822.684,879.102,996.811,297.683
3409,0.946944444,322.432,758.86,942.065,970.361,822.684,879.102,996.811,297.683
3410,0.947222222,322.432,758.86,942.065,970.361,822.684,879.102,996.811,297.683
3411,0.9475,322.458,758.896,942.155,970.319,822.696,879.098,996.77,297.68
3412,0.947777778,322.458,758.896,942.155,970.319,822.696,879.098,996.77,297.68
3413,0.948055556,322.458,758.896,942.155,970.319,822.696,879.098,996.77,297.68
3414,0.948333333,322.49,758.896,942.714,970.277,822.72,879.085,996.713,297.677
3415,0.948611111,322.49,758.896,942.714,970.277,822.72,879.085,996.713,297.677
3416,0.948888889,322.49,758.896,942.714,970.277,822.72,879.085,996.713,297.677
3417,0.949166667,322.49,758.896,942.714,970.277,822.72,879.085,996.713,297.677
3418,0.949444444,322.518,758.951,942.537,970.227,822.74,879.089,996.667,297.672
3419,0.949722222,322.518,758.951,942.537,970.227,822.74,879.089,996.667,297.672
3420,0.95,322.518,758.951,942.537,970.227,822.74,879.089,996.667,297.672
3421,0.950277778,322.543,759.038,942.351,970.178,822.76,879.104,996.603,297.66
3422,0.950555556,322.543,759.038,942.351,970.178,822.76,879.104,996.603,297.66
3423,0.950833333,322.543,759.038,942.351,970.178,822.76,879.104,996.603,297.66
3424,0.951111111,322.543,759.038,942.351,970.178,822.76,879.104,996.603,297.66
3425,0.951388889,322.572,759.118,942.612,970.137,822.785,879.107,996.573,297.667
3426,0.951666667,322.572,759.118,942.612,970.137,822.785,879.107,996.573,297.667
3427,0.951944444,322.572,759.118,942.612,970.137,822.785,879.107,996.573,297.667
3428,0.952222222,322.609,759.176,942.816,970.1,822.809,879.087,996.518,297.666
3429,0.9525,322.609,759.176,942.816,970.1,822.809,879.087,996.518,297.666
3430,0.952777778,322.609,759.176,942.816,970.1,822.809,879.087,996.518,297.666
3431,0.953055556,322.609,759.176,942.816,970.1,822.809,879.087,996.518,297.666
3432,0.953333333,322.637,759.214,942.738,970.061,822.832,879.125,996.477,297.675
3433,0.953611111,322.637,759.214,942.738,970.061,822.832,879.125,996.477,297.675
3434,0.953888889,322.637,759.214,942.738,970.061,822.832,879.125,996.477,297.675
3435,0.954166667,322.665,759.288,943.025,970,822.839,879.135,996.412,297.655
3436,0.954444444,322.665,759.288,943.025,970,822.839,879.135,996.412,297.655
3437,0.954722222,322.665,759.288,943.025,970,822.839,879.135,996.412,297.655
3438,0.955,322.665,759.288,943.025,970,822.839,879.135,996.412,297.655
3439,0.955277778,322.676,759.312,943.783,969.938,822.861,879.131,996.352,297.648
3440,0.955555556,322.676,759.312,943.783,969.938,822.861,879.131,996.352,297.648
3441,0.955833333,322.676,759.312,943.783,969.938,822.861,879.131,996.352,297.648
3442,0.956111111,322.704,759.315,943.931,969.875,822.851,879.113,996.256,297.632
3443,0.956388889,322.704,759.315,943.931,969.875,822.851,879.113,996.256,297.632
3444,0.956666667,322.704,759.315,943.931,969.875,822.851,879.113,996.256,297.632
3445,0.956944444,322.704,759.315,943.931,969.875,822.851,879.113,996.256,297.632
3446,0.957222222,322.749,759.373,944.218,969.847,822.892,879.115,996.186,297.654
3447,0.9575,322.749,759.373,944.218,969.847,822.892,879.115,996.186,297.654
3448,0.957777778,322.749,759.373,944.218,969.847,822.892,879.115,996.186,297.654
3449,0.958055556,322.773,759.396,944.692,969.77,822.907,879.104,996.117,297.637
3450,0.958333333,322.773,759.396,944.692,969.77,822.907,879.104,996.117,297.637
3451,0.958611111,322.773,759.396,944.692,969.77,822.907,879.104,996.117,297.637
3452,0.958888889,322.773,759.396,944.692,969.77,822.907,879.104,996.117,297.637
3453,0.959166667,322.804,759.403,945.383,969.746,822.923,879.102,996.112,297.646
3454,0.959444444,322.804,759.403,945.383,969.746,822.923,879.102,996.112,297.646
3455,0.959722222,322.804,759.403,945.383,969.746,822.923,879.102,996.112,297.646
3456,0.96,322.826,759.429,945.399,969.726,822.932,879.096,996.099,297.639
3457,0.960277778,322.826,759.429,945.399,969.726,822.932,879.096,996.099,297.639
3458,0.960555556,322.826,759.429,945.399,969.726,822.932,879.096,996.099,297.639
3459,0.960833333,322.826,759.429,945.399,969.726,822.932,879.096,996.099,297.639
3460,0.961111111,322.857,759.448,944.92,969.719,822.949,879.077,996.098,297.641
3461,0.961388889,322.857,759.448,944.92,969.719,822.949,879.077,996.098,297.641
3462,0.961666667,322.857,759.448,944.92,969.719,822.949,879.077,996.098,297.641
3463,0.961944444,322.885,759.487,945.562,969.719,822.966,879.088,996.142,297.632
3464,0.962222222,322.885,759.487,945.562,969.719,822.966,879.088,996.142,297.632
3465,0.9625,322.885,759.487,945.562,969.719,822.966,879.088,996.142,297.632
3466,0.962777778,322.885,759.487,945.562,969.719,822.966,879.088,996.142,297.632
3467,0.963055556,322.927,759.521,945.937,969.742,822.988,879.089,996.16,297.645
3468,0.963333333,322.927,759.521,945.937,969.742,822.988,879.089,996.16,297.645
3469,0.963611111,322.927,759.521,945.937,969.742,822.988,879.089,996.16,297.645
3470,0.963888889,322.951,759.582,945.997,969.751,822.998,879.102,996.218,297.642
3471,0.964166667,322.951,759.582,945.997,969.751,822.998,879.102,996.218,297.642
3472,0.964444444,322.951,759.582,945.997,969.751,822.998,879.102,996.218,297.642
3473,0.964722222,322.951,759.582,945.997,969.751,822.998,879.102,996.218,297.642
3474,0.965,322.973,759.585,945.6,969.774,822.997,879.11,996.246,297.634
3475,0.965277778,322.973,759.585,945.6,969.774,822.997,879.11,996.246,297.634
3476,0.965555556,322.973,759.585,945.6,969.774,822.997,879.11,996.246,297.634
3477,0.965833333,323,759.636,945.323,969.807,823.021,879.103,996.281,297.624
3478,0.966111111,323,759.636,945.323,969.807,823.021,879.103,996.281,297.624
3479,0.966388889,323,759.636,945.323,969.807,823.021,879.103,996.281,297.624
3480,0.966666667,323,759.636,945.323,969.807,823.021,879.103,996.281,297.624
