time,hour,T2,T3,T4,T8,T9,T10,T11,T12
4102,1.139444444,309.241,545.936,319.856,630.097,658.667,575.838,604.94,681.294
4103,1.139722222,309.241,545.936,319.856,630.097,658.667,575.838,604.94,681.294
4104,1.14,309.241,545.936,319.856,630.097,658.667,575.838,604.94,681.294
4105,1.140277778,309.26,545.974,319.865,629.892,658.684,575.88,604.986,681.299
4106,1.140555556,309.26,545.974,319.865,629.892,658.684,575.88,604.986,681.299
4107,1.140833333,309.26,545.974,319.865,629.892,658.684,575.88,604.986,681.299
4108,1.141111111,309.26,545.974,319.865,629.892,658.684,575.88,604.986,681.299
4109,1.141388889,309.275,545.983,319.872,629.778,658.716,575.914,604.986,681.304
4110,1.141666667,309.275,545.983,319.872,629.778,658.716,575.914,604.986,681.304
4111,1.141944444,309.275,545.983,319.872,629.778,658.716,575.914,604.986,681.304
4112,1.142222222,309.284,546.004,319.892,629.9,658.712,575.936,605.032,681.3
4113,1.1425,309.284,546.004,319.892,629.9,658.712,575.936,605.032,681.3
4114,1.142777778,309.284,546.004,319.892,629.9,658.712,575.936,605.032,681.3
4115,1.143055556,309.284,546.004,319.892,629.9,658.712,575.936,605.032,681.3
4116,1.143333333,309.301,546.033,319.89,630.028,658.726,575.963,605.048,681.297
4117,1.143611111,309.301,546.033,319.89,630.028,658.726,575.963,605.048,681.297
4118,1.143888889,309.301,546.033,319.89,630.028,658.726,575.963,605.048,681.297
4119,1.144166667,309.321,546.069,319.899,630.203,658.727,576.005,605.057,681.299
4120,1.144444444,309.321,546.069,319.899,630.203,658.727,576.005,605.057,681.299
4121,1.144722222,309.321,546.069,319.899,630.203,658.727,576.005,605.057,681.299
4122,1.145,309.321,546.069,319.899,630.203,658.727,576.005,605.057,681.299
4123,1.145277778,309.333,546.094,319.908,630.271,658.735,576.031,605.1,681.31
4124,1.145555556,309.333,546.094,319.908,630.271,658.735,576.031,605.1,681.31
4125,1.145833333,309.333,546.094,319.908,630.271,658.735,576.031,605.1,681.31
4126,1.146111111,309.344,546.142,319.921,630.235,658.767,576.056,605.146,681.35
4127,1.146388889,309.344,546.142,319.921,630.235,658.767,576.056,605.146,681.35
4128,1.146666667,309.344,546.142,319.921,630.235,658.767,576.056,605.146,681.35
4129,1.146944444,309.344,546.142,319.921,630.235,658.767,576.056,605.146,681.35
4130,1.147222222,309.353,546.194,319.933,630.247,658.776,576.088,605.176,681.378
4131,1.1475,309.353,546.194,319.933,630.247,658.776,576.088,605.176,681.378
4132,1.147777778,309.353,546.194,319.933,630.247,658.776,576.088,605.176,681.378
4133,1.148055556,309.378,546.236,319.951,630.248,658.804,576.111,605.193,681.388
4134,1.148333333,309.378,546.236,319.951,630.248,658.804,576.111,605.193,681.388
4135,1.148611111,309.378,546.236,319.951,630.248,658.804,576.111,605.193,681.388
4136,1.148888889,309.378,546.236,319.951,630.248,658.804,576.111,605.193,681.388
4137,1.149166667,309.381,546.267,319.943,630.029,658.808,576.134,605.229,681.43
4138,1.149444444,309.381,546.267,319.943,630.029,658.808,576.134,605.229,681.43
4139,1.149722222,309.381,546.267,319.943,630.029,658.808,576.134,605.229,681.43
4140,1.15,309.4,546.292,319.956,629.816,658.833,576.183,605.264,681.45
4141,1.150277778,309.4,546.292,319.956,629.816,658.833,576.183,605.264,681.45
4142,1.150555556,309.4,546.292,319.956,629.816,658.833,576.183,605.264,681.45
4143,1.150833333,309.4,546.292,319.956,629.816,658.833,576.183,605.264,681.45
4144,1.151111111,309.407,546.338,319.966,629.642,658.853,576.203,605.275,681.437
4145,1.151388889,309.407,546.338,319.966,629.642,658.853,576.203,605.275,681.437
4146,1.151666667,309.407,546.338,319.966,629.642,658.853,576.203,605.275,681.437
4147,1.151944444,309.421,546.354,319.975,629.522,658.856,576.238,605.301,681.425
4148,1.152222222,309.421,546.354,319.975,629.522,658.856,576.238,605.301,681.425
4149,1.1525,309.421,546.354,319.975,629.522,658.856,576.238,605.301,681.425
4150,1.152777778,309.421,546.354,319.975,629.522,658.856,576.238,605.301,681.425
4151,1.153055556,309.43,546.342,319.981,629.635,658.851,576.264,605.315,681.397
4152,1.153333333,309.43,546.342,319.981,629.635,658.851,576.264,605.315,681.397
4153,1.153611111,309.43,546.342,319.981,629.635,658.851,576.264,605.315,681.397
4154,1.153888889,309.445,546.373,319.993,630.025,658.844,576.272,605.337,681.372
4155,1.154166667,309.445,546.373,319.993,630.025,658.844,576.272,605.337,681.372
4156,1.154444444,309.445,546.373,319.993,630.025,658.844,576.272,605.337,681.372
4157,1.154722222,309.445,546.373,319.993,630.025,658.844,576.272,605.337,681.372
4158,1.155,309.465,546.407,320.023,630.383,658.849,576.324,605.375,681.374
4159,1.155277778,309.465,546.407,320.023,630.383,658.849,576.324,605.375,681.374
4160,1.155555556,309.465,546.407,320.023,630.383,658.849,576.324,605.375,681.374
4161,1.155833333,309.466,546.431,320.019,630.51,658.853,576.349,605.39,681.393
4162,1.156111111,309.466,546.431,320.019,630.51,658.853,576.349,605.39,681.393
4163,1.156388889,309.466,546.431,320.019,630.51,658.853,576.349,605.39,681.393
4164,1.156666667,309.466,546.431,320.019,630.51,658.853,576.349,605.39,681.393
4165,1.156944444,309.484,546.453,320,630.68,658.848,576.361,605.402,681.407
4166,1.157222222,309.484,546.453,320,630.68,658.848,576.361,605.402,681.407
4167,1.1575,309.484,546.453,320,630.68,658.848,576.361,605.402,681.407
4168,1.157777778,309.498,546.494,320.02,630.886,658.881,576.396,605.434,681.47
4169,1.158055556,309.498,546.494,320.02,630.886,658.881,576.396,605.434,681.47
4170,1.158333333,309.498,546.494,320.02,630.886,658.881,576.396,605.434,681.47
4171,1.158611111,309.498,546.494,320.02,630.886,658.881,576.396,605.434,681.47
4172,1.158888889,309.511,546.522,320.029,630.96,658.917,576.424,605.445,681.531
4173,1.159166667,309.511,546.522,320.029,630.96,658.917,576.424,605.445,681.531
4174,1.159444444,309.511,546.522,320.029,630.96,658.917,576.424,605.445,681.531
4175,1.159722222,309.518,546.565,320.034,630.803,658.941,576.436,605.468,681.628
4176,1.16,309.518,546.565,320.034,630.803,658.941,576.436,605.468,681.628
4177,1.160277778,309.518,546.565,320.034,630.803,658.941,576.436,605.468,681.628
4178,1.160555556,309.523,546.582,320.03,630.648,658.987,576.456,605.473,681.671
4179,1.160833333,309.523,546.582,320.03,630.648,658.987,576.456,605.473,681.671
4180,1.161111111,309.523,546.582,320.03,630.648,658.987,576.456,605.473,681.671
4181,1.161388889,309.523,546.582,320.03,630.648,658.987,576.456,605.473,681.671
4182,1.161666667,309.548,546.622,320.034,630.541,659.047,576.49,605.522,681.753
4183,1.161944444,309.548,546.622,320.034,630.541,659.047,576.49,605.522,681.753
4184,1.162222222,309.548,546.622,320.034,630.541,659.047,576.49,605.522,681.753
4185,1.1625,309.57,546.671,320.058,630.562,659.096,576.526,605.554,681.791
4186,1.162777778,309.57,546.671,320.058,630.562,659.096,576.526,605.554,681.791
4187,1.163055556,309.57,546.671,320.058,630.562,659.096,576.526,605.554,681.791
4188,1.163333333,309.57,546.671,320.058,630.562,659.096,576.526,605.554,681.791
4189,1.163611111,309.569,546.676,320.054,630.528,659.137,576.551,605.558,681.83
4190,1.163888889,309.569,546.676,320.054,630.528,659.137,576.551,605.558,681.83
4191,1.164166667,309.569,546.676,320.054,630.528,659.137,576.551,605.558,681.83
4192,1.164444444,309.587,546.707,320.058,630.565,659.183,576.575,605.604,681.853
4193,1.164722222,309.587,546.707,320.058,630.565,659.183,576.575,605.604,681.853
4194,1.165,309.587,546.707,320.058,630.565,659.183,576.575,605.604,681.853
4195,1.165277778,309.587,546.707,320.058,630.565,659.183,576.575,605.604,681.853
4196,1.165555556,309.602,546.741,320.065,630.674,659.208,576.609,605.612,681.859
4197,1.165833333,309.602,546.741,320.065,630.674,659.208,576.609,605.612,681.859
4198,1.166111111,309.602,546.741,320.065,630.674,659.208,576.609,605.612,681.859
4199,1.166388889,309.602,546.741,320.065,630.674,659.208,576.609,605.612,681.859
4200,1.166666667,309.609,546.771,320.071,630.598,659.227,576.635,605.662,681.893
4201,1.166944444,309.609,546.771,320.071,630.598,659.227,576.635,605.662,681.893
4202,1.167222222,309.609,546.771,320.071,630.598,659.227,576.635,605.662,681.893
4203,1.1675,309.629,546.821,320.1,630.55,659.263,576.678,605.707,681.937
4204,1.167777778,309.629,546.821,320.1,630.55,659.263,576.678,605.707,681.937
4205,1.168055556,309.629,546.821,320.1,630.55,659.263,576.678,605.707,681.937
4206,1.168333333,309.64,546.851,320.104,630.481,659.287,576.714,605.73,681.928
4207,1.168611111,309.64,546.851,320.104,630.481,659.287,576.714,605.73,681.928
4208,1.168888889,309.64,546.851,320.104,630.481,659.287,576.714,605.73,681.928
4209,1.169166667,309.64,546.851,320.104,630.481,659.287,576.714,605.73,681.928
4210,1.169444444,309.643,546.898,320.102,630.418,659.305,576.736,605.769,681.949
4211,1.169722222,309.643,546.898,320.102,630.418,659.305,576.736,605.769,681.949
4212,1.17,309.643,546.898,320.102,630.418,659.305,576.736,605.769,681.949
4213,1.170277778,309.661,546.914,320.114,630.218,659.321,576.77,605.794,681.978
4214,1.170555556,309.661,546.914,320.114,630.218,659.321,576.77,605.794,681.978
4215,1.170833333,309.661,546.914,320.114,630.218,659.321,576.77,605.794,681.978
4216,1.171111111,309.661,546.914,320.114,630.218,659.321,576.77,605.794,681.978
4217,1.171388889,309.666,546.959,320.116,630.176,659.334,576.791,605.803,681.955
4218,1.171666667,309.666,546.959,320.116,630.176,659.334,576.791,605.803,681.955
4219,1.171944444,309.666,546.959,320.116,630.176,659.334,576.791,605.803,681.955
4220,1.172222222,309.678,546.962,320.119,630.152,659.336,576.818,605.835,681.929
4221,1.1725,309.678,546.962,320.119,630.152,659.336,576.818,605.835,681.929
4222,1.172777778,309.678,546.962,320.119,630.152,659.336,576.818,605.835,681.929
4223,1.173055556,309.678,546.962,320.119,630.152,659.336,576.818,605.835,681.929
4224,1.173333333,309.692,547.004,320.12,630.126,659.342,576.858,605.861,681.921
4225,1.173611111,309.692,547.004,320.12,630.126,659.342,576.858,605.861,681.921
4226,1.173888889,309.692,547.004,320.12,630.126,659.342,576.858,605.861,681.921
4227,1.174166667,309.712,547.044,320.118,630.359,659.345,576.901,605.903,681.917
4228,1.174444444,309.712,547.044,320.118,630.359,659.345,576.901,605.903,681.917
4229,1.174722222,309.712,547.044,320.118,630.359,659.345,576.901,605.903,681.917
4230,1.175,309.712,547.044,320.118,630.359,659.345,576.901,605.903,681.917
4231,1.175277778,309.73,547.086,320.147,630.574,659.35,576.94,605.943,681.916
4232,1.175555556,309.73,547.086,320.147,630.574,659.35,576.94,605.943,681.916
4233,1.175833333,309.73,547.086,320.147,630.574,659.35,576.94,605.943,681.916
4234,1.176111111,309.723,547.101,320.14,630.543,659.342,576.931,605.962,681.914
4235,1.176388889,309.723,547.101,320.14,630.543,659.342,576.931,605.962,681.914
4236,1.176666667,309.723,547.101,320.14,630.543,659.342,576.931,605.962,681.914
4237,1.176944444,309.723,547.101,320.14,630.543,659.342,576.931,605.962,681.914
4238,1.177222222,309.743,547.138,320.153,630.381,659.35,576.975,605.974,681.919
4239,1.1775,309.743,547.138,320.153,630.381,659.35,576.975,605.974,681.919
4240,1.177777778,309.743,547.138,320.153,630.381,659.35,576.975,605.974,681.919
4241,1.178055556,309.762,547.168,320.153,630.353,659.363,576.996,606.008,681.937
4242,1.178333333,309.762,547.168,320.153,630.353,659.363,576.996,606.008,681.937
4243,1.178611111,309.762,547.168,320.153,630.353,659.363,576.996,606.008,681.937
4244,1.178888889,309.762,547.168,320.153,630.353,659.363,576.996,606.008,681.937
4245,1.179166667,309.768,547.205,320.16,630.455,659.382,577.027,606.022,681.93
4246,1.179444444,309.768,547.205,320.16,630.455,659.382,577.027,606.022,681.93
4247,1.179722222,309.768,547.205,320.16,630.455,659.382,577.027,606.022,681.93
4248,1.18,309.791,547.236,320.176,630.415,659.382,577.06,606.051,681.965
4249,1.180277778,309.791,547.236,320.176,630.415,659.382,577.06,606.051,681.965
4250,1.180555556,309.791,547.236,320.176,630.415,659.382,577.06,606.051,681.965
4251,1.180833333,309.791,547.236,320.176,630.415,659.382,577.06,606.051,681.965
4252,1.181111111,309.803,547.269,320.172,630.522,659.396,577.079,606.072,681.966
4253,1.181388889,309.803,547.269,320.172,630.522,659.396,577.079,606.072,681.966
4254,1.181666667,309.803,547.269,320.172,630.522,659.396,577.079,606.072,681.966
4255,1.181944444,309.816,547.321,320.184,630.361,659.42,577.113,606.088,681.974
4256,1.182222222,309.816,547.321,320.184,630.361,659.42,577.113,606.088,681.974
4257,1.1825,309.816,547.321,320.184,630.361,659.42,577.113,606.088,681.974
4258,1.182777778,309.816,547.321,320.184,630.361,659.42,577.113,606.088,681.974
4259,1.183055556,309.828,547.329,320.195,629.928,659.416,577.138,606.133,681.995
4260,1.183333333,309.828,547.329,320.195,629.928,659.416,577.138,606.133,681.995
4261,1.183611111,309.828,547.329,320.195,629.928,659.416,577.138,606.133,681.995
4262,1.183888889,309.824,547.368,320.194,629.603,659.422,577.152,606.146,681.975
4263,1.184166667,309.824,547.368,320.194,629.603,659.422,577.152,606.146,681.975
4264,1.184444444,309.824,547.368,320.194,629.603,659.422,577.152,606.146,681.975
4265,1.184722222,309.824,547.368,320.194,629.603,659.422,577.152,606.146,681.975
4266,1.185,309.849,547.372,320.206,629.534,659.428,577.188,606.148,681.965
4267,1.185277778,309.849,547.372,320.206,629.534,659.428,577.188,606.148,681.965
4268,1.185555556,309.849,547.372,320.206,629.534,659.428,577.188,606.148,681.965
4269,1.185833333,309.858,547.402,320.227,629.729,659.414,577.205,606.179,681.924
4270,1.186111111,309.858,547.402,320.227,629.729,659.414,577.205,606.179,681.924
4271,1.186388889,309.858,547.402,320.227,629.729,659.414,577.205,606.179,681.924
4272,1.186666667,309.858,547.402,320.227,629.729,659.414,577.205,606.179,681.924
4273,1.186944444,309.877,547.434,320.238,629.917,659.408,577.231,606.199,681.884
4274,1.187222222,309.877,547.434,320.238,629.917,659.408,577.231,606.199,681.884
4275,1.1875,309.877,547.434,320.238,629.917,659.408,577.231,606.199,681.884
4276,1.187777778,309.883,547.467,320.239,629.96,659.388,577.259,606.207,681.856
4277,1.188055556,309.883,547.467,320.239,629.96,659.388,577.259,606.207,681.856
4278,1.188333333,309.883,547.467,320.239,629.96,659.388,577.259,606.207,681.856
4279,1.188611111,309.902,547.51,320.251,629.962,659.389,577.293,606.243,681.862
4280,1.188888889,309.902,547.51,320.251,629.962,659.389,577.293,606.243,681.862
4281,1.189166667,309.902,547.51,320.251,629.962,659.389,577.293,606.243,681.862
4282,1.189444444,309.902,547.51,320.251,629.962,659.389,577.293,606.243,681.862
4283,1.189722222,309.912,547.53,320.252,630.003,659.368,577.315,606.248,681.861
4284,1.19,309.912,547.53,320.252,630.003,659.368,577.315,606.248,681.861
4285,1.190277778,309.912,547.53,320.252,630.003,659.368,577.315,606.248,681.861
4286,1.190555556,309.919,547.535,320.264,630.077,659.368,577.324,606.273,681.852
4287,1.190833333,309.919,547.535,320.264,630.077,659.368,577.324,606.273,681.852
4288,1.191111111,309.919,547.535,320.264,630.077,659.368,577.324,606.273,681.852
4289,1.191388889,309.919,547.535,320.264,630.077,659.368,577.324,606.273,681.852
4290,1.191666667,309.928,547.573,320.272,630.214,659.364,577.336,606.274,681.854
4291,1.191944444,309.928,547.573,320.272,630.214,659.364,577.336,606.274,681.854
4292,1.192222222,309.928,547.573,320.272,630.214,659.364,577.336,606.274,681.854
4293,1.1925,309.947,547.598,320.294,630.086,659.368,577.375,606.29,681.851
4294,1.192777778,309.947,547.598,320.294,630.086,659.368,577.375,606.29,681.851
4295,1.193055556,309.947,547.598,320.294,630.086,659.368,577.375,606.29,681.851
4296,1.193333333,309.947,547.598,320.294,630.086,659.368,577.375,606.29,681.851
4297,1.193611111,309.956,547.624,320.304,629.977,659.368,577.391,606.313,681.884
4298,1.193888889,309.956,547.624,320.304,629.977,659.368,577.391,606.313,681.884
4299,1.194166667,309.956,547.624,320.304,629.977,659.368,577.391,606.313,681.884
4300,1.194444444,309.968,547.661,320.308,630.035,659.384,577.415,606.323,681.891
4301,1.194722222,309.968,547.661,320.308,630.035,659.384,577.415,606.323,681.891
4302,1.195,309.968,547.661,320.308,630.035,659.384,577.415,606.323,681.891
4303,1.195277778,309.968,547.661,320.308,630.035,659.384,577.415,606.323,681.891
4304,1.195555556,309.984,547.689,320.323,630.055,659.387,577.439,606.337,681.903
4305,1.195833333,309.984,547.689,320.323,630.055,659.387,577.439,606.337,681.903
4306,1.196111111,309.984,547.689,320.323,630.055,659.387,577.439,606.337,681.903
4307,1.196388889,309.996,547.715,320.321,630.003,659.395,577.461,606.351,681.915
4308,1.196666667,309.996,547.715,320.321,630.003,659.395,577.461,606.351,681.915
4309,1.196944444,309.996,547.715,320.321,630.003,659.395,577.461,606.351,681.915
4310,1.197222222,309.996,547.715,320.321,630.003,659.395,577.461,606.351,681.915
4311,1.1975,310.018,547.738,320.351,630.021,659.418,577.488,606.388,681.941
4312,1.197777778,310.018,547.738,320.351,630.021,659.418,577.488,606.388,681.941
4313,1.198055556,310.018,547.738,320.351,630.021,659.418,577.488,606.388,681.941
4314,1.198333333,310.019,547.759,320.332,630.123,659.417,577.493,606.375,681.912
4315,1.198611111,310.019,547.759,320.332,630.123,659.417,577.493,606.375,681.912
4316,1.198888889,310.019,547.759,320.332,630.123,659.417,577.493,606.375,681.912
4317,1.199166667,310.019,547.759,320.332,630.123,659.417,577.493,606.375,681.912
4318,1.199444444,310.037,547.775,320.354,630.227,659.43,577.51,606.409,681.934
4319,1.199722222,310.037,547.775,320.354,630.227,659.43,577.51,606.409,681.934
4320,1.2,310.037,547.775,320.354,630.227,659.43,577.51,606.409,681.934
4321,1.200277778,310.059,547.827,320.356,630.132,659.443,577.536,606.436,681.949
4322,1.200555556,310.059,547.827,320.356,630.132,659.443,577.536,606.436,681.949
4323,1.200833333,310.059,547.827,320.356,630.132,659.443,577.536,606.436,681.949
4324,1.201111111,310.059,547.827,320.356,630.132,659.443,577.536,606.436,681.949
4325,1.201388889,310.054,547.848,320.351,629.979,659.444,577.547,606.432,681.946
4326,1.201666667,310.054,547.848,320.351,629.979,659.444,577.547,606.432,681.946
4327,1.201944444,310.054,547.848,320.351,629.979,659.444,577.547,606.432,681.946
4328,1.202222222,310.075,547.892,320.366,629.851,659.465,577.574,606.476,681.974
4329,1.2025,310.075,547.892,320.366,629.851,659.465,577.574,606.476,681.974
4330,1.202777778,310.075,547.892,320.366,629.851,659.465,577.574,606.476,681.974
4331,1.203055556,310.075,547.892,320.366,629.851,659.465,577.574,606.476,681.974
4332,1.203333333,310.091,547.907,320.38,629.622,659.462,577.587,606.467,681.949
4333,1.203611111,310.091,547.907,320.38,629.622,659.462,577.587,606.467,681.949
4334,1.203888889,310.091,547.907,320.38,629.622,659.462,577.587,606.467,681.949
4335,1.204166667,310.107,547.946,320.381,629.445,659.472,577.615,606.485,681.929
4336,1.204444444,310.107,547.946,320.381,629.445,659.472,577.615,606.485,681.929
4337,1.204722222,310.107,547.946,320.381,629.445,659.472,577.615,606.485,681.929
4338,1.205,310.107,547.946,320.381,629.445,659.472,577.615,606.485,681.929
4339,1.205277778,310.126,547.977,320.396,629.35,659.473,577.636,606.53,681.929
4340,1.205555556,310.126,547.977,320.396,629.35,659.473,577.636,606.53,681.929
4341,1.205833333,310.126,547.977,320.396,629.35,659.473,577.636,606.53,681.929
4342,1.206111111,310.124,547.988,320.409,629.325,659.452,577.66,606.538,681.892
4343,1.206388889,310.124,547.988,320.409,629.325,659.452,577.66,606.538,681.892
4344,1.206666667,310.124,547.988,320.409,629.325,659.452,577.66,606.538,681.892
4345,1.206944444,310.124,547.988,320.409,629.325,659.452,577.66,606.538,681.892
4346,1.207222222,310.136,547.989,320.407,629.4,659.446,577.684,606.535,681.859
4347,1.2075,310.136,547.989,320.407,629.4,659.446,577.684,606.535,681.859
4348,1.207777778,310.136,547.989,320.407,629.4,659.446,577.684,606.535,681.859
4349,1.208055556,310.163,548.02,320.41,629.593,659.409,577.696,606.551,681.808
4350,1.208333333,310.163,548.02,320.41,629.593,659.409,577.696,606.551,681.808
4351,1.208611111,310.163,548.02,320.41,629.593,659.409,577.696,606.551,681.808
4352,1.208888889,310.163,548.02,320.41,629.593,659.409,577.696,606.551,681.808
4353,1.209166667,310.153,548.039,320.415,629.894,659.384,577.71,606.569,681.765
4354,1.209444444,310.153,548.039,320.415,629.894,659.384,577.71,606.569,681.765
4355,1.209722222,310.153,548.039,320.415,629.894,659.384,577.71,606.569,681.765
4356,1.21,310.191,548.087,320.448,630.009,659.38,577.742,606.579,681.766
4357,1.210277778,310.191,548.087,320.448,630.009,659.38,577.742,606.579,681.766
4358,1.210555556,310.191,548.087,320.448,630.009,659.38,577.742,606.579,681.766
4359,1.210833333,310.204,548.111,320.452,630.056,659.36,577.764,606.596,681.766
4360,1.211111111,310.204,548.111,320.452,630.056,659.36,577.764,606.596,681.766
4361,1.211388889,310.204,548.111,320.452,630.056,659.36,577.764,606.596,681.766
4362,1.211666667,310.204,548.111,320.452,630.056,659.36,577.764,606.596,681.766
4363,1.211944444,310.199,548.13,320.459,630.032,659.354,577.769,606.605,681.764
4364,1.212222222,310.199,548.13,320.459,630.032,659.354,577.769,606.605,681.764
4365,1.2125,310.199,548.13,320.459,630.032,659.354,577.769,606.605,681.764
4366,1.212777778,310.214,548.142,320.475,630.003,659.364,577.797,606.627,681.794
4367,1.213055556,310.214,548.142,320.475,630.003,659.364,577.797,606.627,681.794
4368,1.213333333,310.214,548.142,320.475,630.003,659.364,577.797,606.627,681.794
4369,1.213611111,310.214,548.142,320.475,630.003,659.364,577.797,606.627,681.794
4370,1.213888889,310.221,548.164,320.472,630.196,659.354,577.795,606.61,681.776
4371,1.214166667,310.221,548.164,320.472,630.196,659.354,577.795,606.61,681.776
4372,1.214444444,310.221,548.164,320.472,630.196,659.354,577.795,606.61,681.776
4373,1.214722222,310.246,548.196,320.495,630.349,659.369,577.825,606.627,681.813
4374,1.215,310.246,548.196,320.495,630.349,659.369,577.825,606.627,681.813
4375,1.215277778,310.246,548.196,320.495,630.349,659.369,577.825,606.627,681.813
4376,1.215555556,310.246,548.196,320.495,630.349,659.369,577.825,606.627,681.813
4377,1.215833333,310.257,548.221,320.494,630.404,659.372,577.837,606.652,681.845
4378,1.216111111,310.257,548.221,320.494,630.404,659.372,577.837,606.652,681.845
4379,1.216388889,310.257,548.221,320.494,630.404,659.372,577.837,606.652,681.845
4380,1.216666667,310.257,548.221,320.494,630.404,659.372,577.837,606.652,681.845
4381,1.216944444,310.268,548.253,320.507,630.341,659.407,577.852,606.659,681.869
4382,1.217222222,310.268,548.253,320.507,630.341,659.407,577.852,606.659,681.869
4383,1.2175,310.268,548.253,320.507,630.341,659.407,577.852,606.659,681.869
4384,1.217777778,310.276,548.255,320.512,630.398,659.417,577.861,606.66,681.891
4385,1.218055556,310.276,548.255,320.512,630.398,659.417,577.861,606.66,681.891
4386,1.218333333,310.276,548.255,320.512,630.398,659.417,577.861,606.66,681.891
4387,1.218611111,310.276,548.255,320.512,630.398,659.417,577.861,606.66,681.891
4388,1.218888889,310.287,548.298,320.525,630.412,659.435,577.889,606.679,681.923
4389,1.219166667,310.287,548.298,320.525,630.412,659.435,577.889,606.679,681.923
4390,1.219444444,310.287,548.298,320.525,630.412,659.435,577.889,606.679,681.923
4391,1.219722222,310.293,548.319,320.531,630.246,659.463,577.897,606.697,681.95
4392,1.22,310.293,548.319,320.531,630.246,659.463,577.897,606.697,681.95
4393,1.220277778,310.293,548.319,320.531,630.246,659.463,577.897,606.697,681.95
4394,1.220555556,310.293,548.319,320.531,630.246,659.463,577.897,606.697,681.95
4395,1.220833333,310.319,548.351,320.553,630.218,659.491,577.921,606.707,681.981
4396,1.221111111,310.319,548.351,320.553,630.218,659.491,577.921,606.707,681.981
4397,1.221388889,310.319,548.351,320.553,630.218,659.491,577.921,606.707,681.981
4398,1.221666667,310.337,548.364,320.564,630.282,659.499,577.936,606.734,681.983
4399,1.221944444,310.337,548.364,320.564,630.282,659.499,577.936,606.734,681.983
4400,1.222222222,310.337,548.364,320.564,630.282,659.499,577.936,606.734,681.983
4401,1.2225,310.337,548.364,320.564,630.282,659.499,577.936,606.734,681.983
4402,1.222777778,310.336,548.37,320.567,630.397,659.507,577.961,606.744,681.989
4403,1.223055556,310.336,548.37,320.567,630.397,659.507,577.961,606.744,681.989
4404,1.223333333,310.336,548.37,320.567,630.397,659.507,577.961,606.744,681.989
4405,1.223611111,310.349,548.389,320.584,630.617,659.515,577.98,606.754,681.993
4406,1.223888889,310.349,548.389,320.584,630.617,659.515,577.98,606.754,681.993
4407,1.224166667,310.349,548.389,320.584,630.617,659.515,577.98,606.754,681.993
4408,1.224444444,310.349,548.389,320.584,630.617,659.515,577.98,606.754,681.993
4409,1.224722222,310.367,548.418,320.602,630.957,659.52,577.988,606.788,682.018
4410,1.225,310.367,548.418,320.602,630.957,659.52,577.988,606.788,682.018
4411,1.225277778,310.367,548.418,320.602,630.957,659.52,577.988,606.788,682.018
4412,1.225555556,310.377,548.438,320.608,631.103,659.552,578.021,606.791,682.066
4413,1.225833333,310.377,548.438,320.608,631.103,659.552,578.021,606.791,682.066
4414,1.226111111,310.377,548.438,320.608,631.103,659.552,578.021,606.791,682.066
4415,1.226388889,310.377,548.438,320.608,631.103,659.552,578.021,606.791,682.066
4416,1.226666667,310.396,548.462,320.626,631.145,659.578,578.037,606.831,682.11
4417,1.226944444,310.396,548.462,320.626,631.145,659.578,578.037,606.831,682.11
4418,1.227222222,310.396,548.462,320.626,631.145,659.578,578.037,606.831,682.11
4419,1.2275,310.414,548.504,320.637,631.136,659.622,578.067,606.84,682.17
4420,1.227777778,310.414,548.504,320.637,631.136,659.622,578.067,606.84,682.17
4421,1.228055556,310.414,548.504,320.637,631.136,659.622,578.067,606.84,682.17
4422,1.228333333,310.414,548.504,320.637,631.136,659.622,578.067,606.84,682.17
4423,1.228611111,310.43,548.522,320.646,631.086,659.667,578.08,606.857,682.25
4424,1.228888889,310.43,548.522,320.646,631.086,659.667,578.08,606.857,682.25
4425,1.229166667,310.43,548.522,320.646,631.086,659.667,578.08,606.857,682.25
4426,1.229444444,310.438,548.55,320.647,631.161,659.696,578.101,606.888,682.299
4427,1.229722222,310.438,548.55,320.647,631.161,659.696,578.101,606.888,682.299
4428,1.23,310.438,548.55,320.647,631.161,659.696,578.101,606.888,682.299
4429,1.230277778,310.438,548.55,320.647,631.161,659.696,578.101,606.888,682.299
4430,1.230555556,310.455,548.574,320.653,631.166,659.744,578.123,606.893,682.357
4431,1.230833333,310.455,548.574,320.653,631.166,659.744,578.123,606.893,682.357
4432,1.231111111,310.455,548.574,320.653,631.166,659.744,578.123,606.893,682.357
4433,1.231388889,310.467,548.57,320.646,631.226,659.793,578.138,606.908,682.387
4434,1.231666667,310.467,548.57,320.646,631.226,659.793,578.138,606.908,682.387
4435,1.231944444,310.467,548.57,320.646,631.226,659.793,578.138,606.908,682.387
4436,1.232222222,310.467,548.57,320.646,631.226,659.793,578.138,606.908,682.387
4437,1.2325,310.474,548.593,320.646,631.44,659.829,578.168,606.949,682.443
4438,1.232777778,310.474,548.593,320.646,631.44,659.829,578.168,606.949,682.443
4439,1.233055556,310.474,548.593,320.646,631.44,659.829,578.168,606.949,682.443
4440,1.233333333,310.488,548.608,320.655,631.583,659.876,578.186,606.951,682.483
4441,1.233611111,310.488,548.608,320.655,631.583,659.876,578.186,606.951,682.483
4442,1.233888889,310.488,548.608,320.655,631.583,659.876,578.186,606.951,682.483
4443,1.234166667,310.488,548.608,320.655,631.583,659.876,578.186,606.951,682.483
