time,hour,T3,T8,T9,T10,T11,T12
1208,0.335555556,612.561,1028.049,997.227,719.784,789.725,1028.109
1209,0.335833333,612.561,1028.049,997.227,719.784,789.725,1028.109
1210,0.336111111,612.561,1028.049,997.227,719.784,789.725,1028.109
1211,0.336388889,612.561,1028.049,997.227,719.784,789.725,1028.109
1212,0.336666667,613.056,1028.421,997.43,720.226,790.145,1028.304
1213,0.336944444,613.056,1028.421,997.43,720.226,790.145,1028.304
1214,0.337222222,613.056,1028.421,997.43,720.226,790.145,1028.304
1215,0.3375,613.572,1029.036,997.627,720.659,790.544,1028.451
1216,0.337777778,613.572,1029.036,997.627,720.659,790.544,1028.451
1217,0.338055556,613.572,1029.036,997.627,720.659,790.544,1028.451
1218,0.338333333,613.572,1029.036,997.627,720.659,790.544,1028.451
1219,0.338611111,614.067,1029.449,997.829,721.102,791.008,1028.653
1220,0.338888889,614.067,1029.449,997.829,721.102,791.008,1028.653
1221,0.339166667,614.067,1029.449,997.829,721.102,791.008,1028.653
1222,0.339444444,614.574,1029.929,997.996,721.533,791.361,1028.773
1223,0.339722222,614.574,1029.929,997.996,721.533,791.361,1028.773
1224,0.34,614.574,1029.929,997.996,721.533,791.361,1028.773
1225,0.340277778,614.574,1029.929,997.996,721.533,791.361,1028.773
1226,0.340555556,615.049,1030.068,998.183,721.979,791.813,1028.919
1227,0.340833333,615.049,1030.068,998.183,721.979,791.813,1028.919
1228,0.341111111,615.049,1030.068,998.183,721.979,791.813,1028.919
1229,0.341388889,615.56,1029.966,998.354,722.405,792.156,1029.044
1230,0.341666667,615.56,1029.966,998.354,722.405,792.156,1029.044
1231,0.341944444,615.56,1029.966,998.354,722.405,792.156,1029.044
1232,0.342222222,615.56,1029.966,998.354,722.405,792.156,1029.044
1233,0.3425,616.059,1029.915,998.539,722.821,792.574,1029.216
1234,0.342777778,616.059,1029.915,998.539,722.821,792.574,1029.216
1235,0.343055556,616.059,1029.915,998.539,722.821,792.574,1029.216
1236,0.343333333,616.529,1029.901,998.712,723.243,792.994,1029.382
1237,0.343611111,616.529,1029.901,998.712,723.243,792.994,1029.382
1238,0.343888889,616.529,1029.901,998.712,723.243,792.994,1029.382
1239,0.344166667,616.529,1029.901,998.712,723.243,792.994,1029.382
1240,0.344444444,617.021,1029.937,998.905,723.668,793.377,1029.533
1241,0.344722222,617.021,1029.937,998.905,723.668,793.377,1029.533
1242,0.345,617.021,1029.937,998.905,723.668,793.377,1029.533
1243,0.345277778,617.511,1029.9,999.088,724.088,793.76,1029.668
1244,0.345555556,617.511,1029.9,999.088,724.088,793.76,1029.668
1245,0.345833333,617.511,1029.9,999.088,724.088,793.76,1029.668
1246,0.346111111,617.511,1029.9,999.088,724.088,793.76,1029.668
1247,0.346388889,618.018,1029.913,999.256,724.519,794.143,1029.81
1248,0.346666667,618.018,1029.913,999.256,724.519,794.143,1029.81
1249,0.346944444,618.018,1029.913,999.256,724.519,794.143,1029.81
1250,0.347222222,618.469,1029.731,999.439,724.93,794.54,1029.956
1251,0.3475,618.469,1029.731,999.439,724.93,794.54,1029.956
1252,0.347777778,618.469,1029.731,999.439,724.93,794.54,1029.956
1253,0.348055556,618.469,1029.731,999.439,724.93,794.54,1029.956
1254,0.348333333,618.967,1029.76,999.616,725.349,794.946,1030.139
1255,0.348611111,618.967,1029.76,999.616,725.349,794.946,1030.139
1256,0.348888889,618.967,1029.76,999.616,725.349,794.946,1030.139
1257,0.349166667,619.444,1029.488,999.789,725.765,795.326,1030.289
1258,0.349444444,619.444,1029.488,999.789,725.765,795.326,1030.289
1259,0.349722222,619.444,1029.488,999.789,725.765,795.326,1030.289
1260,0.35,619.444,1029.488,999.789,725.765,795.326,1030.289
1261,0.350277778,619.911,1029.201,999.971,726.175,795.718,1030.444
1262,0.350555556,619.911,1029.201,999.971,726.175,795.718,1030.444
1263,0.350833333,619.911,1029.201,999.971,726.175,795.718,1030.444
1264,0.351111111,620.377,1029.025,1000.149,726.582,796.081,1030.569
1265,0.351388889,620.377,1029.025,1000.149,726.582,796.081,1030.569
1266,0.351666667,620.377,1029.025,1000.149,726.582,796.081,1030.569
1267,0.351944444,620.377,1029.025,1000.149,726.582,796.081,1030.569
1268,0.352222222,620.883,1029.171,1000.325,726.992,796.462,1030.724
1269,0.3525,620.883,1029.171,1000.325,726.992,796.462,1030.724
1270,0.352777778,620.883,1029.171,1000.325,726.992,796.462,1030.724
1271,0.353055556,621.338,1029.307,1000.479,727.393,796.838,1030.862
1272,0.353333333,621.338,1029.307,1000.479,727.393,796.838,1030.862
1273,0.353611111,621.338,1029.307,1000.479,727.393,796.838,1030.862
1274,0.353888889,621.338,1029.307,1000.479,727.393,796.838,1030.862
1275,0.354166667,621.84,1029.249,1000.634,727.802,797.229,1030.993
1276,0.354444444,621.84,1029.249,1000.634,727.802,797.229,1030.993
1277,0.354722222,621.84,1029.249,1000.634,727.802,797.229,1030.993
1278,0.355,622.301,1029.349,1000.783,728.2,797.604,1031.115
1279,0.355277778,622.301,1029.349,1000.783,728.2,797.604,1031.115
1280,0.355555556,622.301,1029.349,1000.783,728.2,797.604,1031.115
1281,0.355833333,622.301,1029.349,1000.783,728.2,797.604,1031.115
1282,0.356111111,622.787,1029.147,1000.948,728.622,797.993,1031.258
1283,0.356388889,622.787,1029.147,1000.948,728.622,797.993,1031.258
1284,0.356666667,622.787,1029.147,1000.948,728.622,797.993,1031.258
1285,0.356944444,623.229,1029.203,1001.084,729.002,798.338,1031.358
1286,0.357222222,623.229,1029.203,1001.084,729.002,798.338,1031.358
1287,0.3575,623.229,1029.203,1001.084,729.002,798.338,1031.358
1288,0.357777778,623.229,1029.203,1001.084,729.002,798.338,1031.358
1289,0.358055556,623.73,1029.331,1001.236,729.408,798.711,1031.465
1290,0.358333333,623.73,1029.331,1001.236,729.408,798.711,1031.465
1291,0.358611111,623.73,1029.331,1001.236,729.408,798.711,1031.465
1292,0.358888889,624.179,1029.278,1001.389,729.809,799.092,1031.609
1293,0.359166667,624.179,1029.278,1001.389,729.809,799.092,1031.609
1294,0.359444444,624.179,1029.278,1001.389,729.809,799.092,1031.609
1295,0.359722222,624.179,1029.278,1001.389,729.809,799.092,1031.609
1296,0.36,624.646,1029.335,1001.525,730.222,799.445,1031.709
1297,0.360277778,624.646,1029.335,1001.525,730.222,799.445,1031.709
1298,0.360555556,624.646,1029.335,1001.525,730.222,799.445,1031.709
1299,0.360833333,625.131,1029.464,1001.657,730.614,799.831,1031.835
1300,0.361111111,625.131,1029.464,1001.657,730.614,799.831,1031.835
1301,0.361388889,625.131,1029.464,1001.657,730.614,799.831,1031.835
1302,0.361666667,625.131,1029.464,1001.657,730.614,799.831,1031.835
1303,0.361944444,625.609,1029.024,1001.791,731.003,800.197,1031.954
1304,0.362222222,625.609,1029.024,1001.791,731.003,800.197,1031.954
1305,0.3625,625.609,1029.024,1001.791,731.003,800.197,1031.954
1306,0.362777778,626.1,1028.52,1001.952,731.426,800.566,1032.08
1307,0.363055556,626.1,1028.52,1001.952,731.426,800.566,1032.08
1308,0.363333333,626.1,1028.52,1001.952,731.426,800.566,1032.08
1309,0.363611111,626.1,1028.52,1001.952,731.426,800.566,1032.08
1310,0.363888889,626.566,1028.534,1002.097,731.819,800.934,1032.211
1311,0.364166667,626.566,1028.534,1002.097,731.819,800.934,1032.211
1312,0.364444444,626.566,1028.534,1002.097,731.819,800.934,1032.211
1313,0.364722222,626.995,1028.521,1002.233,732.208,801.261,1032.32
1314,0.365,626.995,1028.521,1002.233,732.208,801.261,1032.32
1315,0.365277778,626.995,1028.521,1002.233,732.208,801.261,1032.32
1316,0.365555556,626.995,1028.521,1002.233,732.208,801.261,1032.32
1317,0.365833333,627.483,1028.403,1002.382,732.608,801.636,1032.43
1318,0.366111111,627.483,1028.403,1002.382,732.608,801.636,1032.43
1319,0.366388889,627.483,1028.403,1002.382,732.608,801.636,1032.43
1320,0.366666667,627.922,1028.395,1002.518,732.986,802.006,1032.54
1321,0.366944444,627.922,1028.395,1002.518,732.986,802.006,1032.54
1322,0.367222222,627.922,1028.395,1002.518,732.986,802.006,1032.54
1323,0.3675,627.922,1028.395,1002.518,732.986,802.006,1032.54
1324,0.367777778,628.369,1028.59,1002.632,733.366,802.307,1032.619
1325,0.368055556,628.369,1028.59,1002.632,733.366,802.307,1032.619
1326,0.368333333,628.369,1028.59,1002.632,733.366,802.307,1032.619
1327,0.368611111,628.812,1028.689,1002.778,733.755,802.685,1032.741
1328,0.368888889,628.812,1028.689,1002.778,733.755,802.685,1032.741
1329,0.369166667,628.812,1028.689,1002.778,733.755,802.685,1032.741
1330,0.369444444,628.812,1028.689,1002.778,733.755,802.685,1032.741
1331,0.369722222,629.258,1028.72,1002.888,734.148,803.054,1032.868
1332,0.37,629.258,1028.72,1002.888,734.148,803.054,1032.868
1333,0.370277778,629.258,1028.72,1002.888,734.148,803.054,1032.868
1334,0.370555556,629.718,1028.846,1003.02,734.534,803.387,1032.957
1335,0.370833333,629.718,1028.846,1003.02,734.534,803.387,1032.957
1336,0.371111111,629.718,1028.846,1003.02,734.534,803.387,1032.957
1337,0.371388889,629.718,1028.846,1003.02,734.534,803.387,1032.957
1338,0.371666667,630.149,1029.229,1003.134,734.881,803.707,1033.063
1339,0.371944444,630.149,1029.229,1003.134,734.881,803.707,1033.063
1340,0.372222222,630.149,1029.229,1003.134,734.881,803.707,1033.063
1341,0.3725,630.605,1029.26,1003.266,735.265,804.054,1033.178
1342,0.372777778,630.605,1029.26,1003.266,735.265,804.054,1033.178
1343,0.373055556,630.605,1029.26,1003.266,735.265,804.054,1033.178
1344,0.373333333,630.605,1029.26,1003.266,735.265,804.054,1033.178
1345,0.373611111,631.025,1029.629,1003.4,735.63,804.378,1033.281
1346,0.373888889,631.025,1029.629,1003.4,735.63,804.378,1033.281
1347,0.374166667,631.025,1029.629,1003.4,735.63,804.378,1033.281
1348,0.374444444,631.488,1030.103,1003.528,736.004,804.705,1033.409
1349,0.374722222,631.488,1030.103,1003.528,736.004,804.705,1033.409
1350,0.375,631.488,1030.103,1003.528,736.004,804.705,1033.409
1351,0.375277778,631.488,1030.103,1003.528,736.004,804.705,1033.409
1352,0.375555556,631.929,1029.95,1003.673,736.367,805.053,1033.541
1353,0.375833333,631.929,1029.95,1003.673,736.367,805.053,1033.541
1354,0.376111111,631.929,1029.95,1003.673,736.367,805.053,1033.541
1355,0.376388889,632.385,1029.558,1003.811,736.735,805.392,1033.662
1356,0.376666667,632.385,1029.558,1003.811,736.735,805.392,1033.662
1357,0.376944444,632.385,1029.558,1003.811,736.735,805.392,1033.662
1358,0.377222222,632.385,1029.558,1003.811,736.735,805.392,1033.662
1359,0.3775,632.796,1029.984,1003.955,737.093,805.73,1033.805
1360,0.377777778,632.796,1029.984,1003.955,737.093,805.73,1033.805
1361,0.378055556,632.796,1029.984,1003.955,737.093,805.73,1033.805
1362,0.378333333,633.22,1029.676,1004.103,737.472,806.038,1033.934
1363,0.378611111,633.22,1029.676,1004.103,737.472,806.038,1033.934
1364,0.378888889,633.22,1029.676,1004.103,737.472,806.038,1033.934
1365,0.379166667,633.22,1029.676,1004.103,737.472,806.038,1033.934
1366,0.379444444,633.6,1029.289,1004.259,737.844,806.338,1034.078
1367,0.379722222,633.6,1029.289,1004.259,737.844,806.338,1034.078
1368,0.38,633.6,1029.289,1004.259,737.844,806.338,1034.078
1369,0.380277778,634.061,1028.968,1004.417,738.229,806.691,1034.195
1370,0.380555556,634.061,1028.968,1004.417,738.229,806.691,1034.195
1371,0.380833333,634.061,1028.968,1004.417,738.229,806.691,1034.195
1372,0.381111111,634.507,1028.972,1004.556,738.579,807.046,1034.345
1373,0.381388889,634.507,1028.972,1004.556,738.579,807.046,1034.345
1374,0.381666667,634.507,1028.972,1004.556,738.579,807.046,1034.345
1375,0.381944444,634.507,1028.972,1004.556,738.579,807.046,1034.345
1376,0.382222222,634.955,1029.241,1004.708,738.956,807.383,1034.488
1377,0.3825,634.955,1029.241,1004.708,738.956,807.383,1034.488
1378,0.382777778,634.955,1029.241,1004.708,738.956,807.383,1034.488
1379,0.383055556,635.398,1029.33,1004.853,739.306,807.675,1034.586
1380,0.383333333,635.398,1029.33,1004.853,739.306,807.675,1034.586
1381,0.383611111,635.398,1029.33,1004.853,739.306,807.675,1034.586
1382,0.383888889,635.398,1029.33,1004.853,739.306,807.675,1034.586
1383,0.384166667,635.829,1029.72,1004.999,739.687,808.028,1034.737
1384,0.384444444,635.829,1029.72,1004.999,739.687,808.028,1034.737
1385,0.384722222,635.829,1029.72,1004.999,739.687,808.028,1034.737
1386,0.385,636.227,1029.984,1005.141,740.052,808.327,1034.87
1387,0.385277778,636.227,1029.984,1005.141,740.052,808.327,1034.87
1388,0.385555556,636.227,1029.984,1005.141,740.052,808.327,1034.87
1389,0.385833333,636.227,1029.984,1005.141,740.052,808.327,1034.87
1390,0.386111111,636.683,1030.063,1005.283,740.418,808.636,1034.953
1391,0.386388889,636.683,1030.063,1005.283,740.418,808.636,1034.953
1392,0.386666667,636.683,1030.063,1005.283,740.418,808.636,1034.953
1393,0.386944444,637.221,1030.249,1005.416,740.782,808.956,1035.073
1394,0.387222222,637.221,1030.249,1005.416,740.782,808.956,1035.073
1395,0.3875,637.221,1030.249,1005.416,740.782,808.956,1035.073
1396,0.387777778,637.221,1030.249,1005.416,740.782,808.956,1035.073
1397,0.388055556,637.698,1030.093,1005.547,741.145,809.291,1035.18
1398,0.388333333,637.698,1030.093,1005.547,741.145,809.291,1035.18
1399,0.388611111,637.698,1030.093,1005.547,741.145,809.291,1035.18
1400,0.388888889,638.159,1029.735,1005.683,741.509,809.642,1035.338
1401,0.389166667,638.159,1029.735,1005.683,741.509,809.642,1035.338
1402,0.389444444,638.159,1029.735,1005.683,741.509,809.642,1035.338
1403,0.389722222,638.159,1029.735,1005.683,741.509,809.642,1035.338
1404,0.39,638.619,1029.578,1005.854,741.893,809.94,1035.473
1405,0.390277778,638.619,1029.578,1005.854,741.893,809.94,1035.473
1406,0.390555556,638.619,1029.578,1005.854,741.893,809.94,1035.473
1407,0.390833333,639.043,1029.508,1005.992,742.239,810.262,1035.627
1408,0.391111111,639.043,1029.508,1005.992,742.239,810.262,1035.627
1409,0.391388889,639.043,1029.508,1005.992,742.239,810.262,1035.627
1410,0.391666667,639.043,1029.508,1005.992,742.239,810.262,1035.627
1411,0.391944444,639.453,1029.623,1006.14,742.593,810.605,1035.79
1412,0.392222222,639.453,1029.623,1006.14,742.593,810.605,1035.79
1413,0.3925,639.453,1029.623,1006.14,742.593,810.605,1035.79
1414,0.392777778,639.904,1029.752,1006.302,742.953,810.92,1035.923
1415,0.393055556,639.904,1029.752,1006.302,742.953,810.92,1035.923
1416,0.393333333,639.904,1029.752,1006.302,742.953,810.92,1035.923
1417,0.393611111,639.904,1029.752,1006.302,742.953,810.92,1035.923
1418,0.393888889,640.359,1030.127,1006.466,743.331,811.243,1036.058
1419,0.394166667,640.359,1030.127,1006.466,743.331,811.243,1036.058
1420,0.394444444,640.359,1030.127,1006.466,743.331,811.243,1036.058
1421,0.394722222,640.777,1030.422,1006.611,743.68,811.558,1036.2
1422,0.395,640.777,1030.422,1006.611,743.68,811.558,1036.2
1423,0.395277778,640.777,1030.422,1006.611,743.68,811.558,1036.2
1424,0.395555556,640.777,1030.422,1006.611,743.68,811.558,1036.2
1425,0.395833333,641.155,1030.628,1006.754,744.036,811.88,1036.34
1426,0.396111111,641.155,1030.628,1006.754,744.036,811.88,1036.34
1427,0.396388889,641.155,1030.628,1006.754,744.036,811.88,1036.34
1428,0.396666667,641.556,1030.785,1006.897,744.385,812.2,1036.437
1429,0.396944444,641.556,1030.785,1006.897,744.385,812.2,1036.437
1430,0.397222222,641.556,1030.785,1006.897,744.385,812.2,1036.437
1431,0.3975,641.556,1030.785,1006.897,744.385,812.2,1036.437
1432,0.397777778,641.966,1030.57,1007.054,744.753,812.516,1036.576
1433,0.398055556,641.966,1030.57,1007.054,744.753,812.516,1036.576
1434,0.398333333,641.966,1030.57,1007.054,744.753,812.516,1036.576
1435,0.398611111,642.379,1030.326,1007.186,745.119,812.859,1036.702
1436,0.398888889,642.379,1030.326,1007.186,745.119,812.859,1036.702
1437,0.399166667,642.379,1030.326,1007.186,745.119,812.859,1036.702
1438,0.399444444,642.379,1030.326,1007.186,745.119,812.859,1036.702
1439,0.399722222,642.82,1030.314,1007.33,745.469,813.145,1036.826
1440,0.4,642.82,1030.314,1007.33,745.469,813.145,1036.826
1441,0.400277778,642.82,1030.314,1007.33,745.469,813.145,1036.826
1442,0.400555556,643.194,1030.454,1007.46,745.816,813.494,1036.953
1443,0.400833333,643.194,1030.454,1007.46,745.816,813.494,1036.953
1444,0.401111111,643.194,1030.454,1007.46,745.816,813.494,1036.953
1445,0.401388889,643.194,1030.454,1007.46,745.816,813.494,1036.953
1446,0.401666667,643.55,1030.45,1007.616,746.174,813.762,1037.084
1447,0.401944444,643.55,1030.45,1007.616,746.174,813.762,1037.084
1448,0.402222222,643.55,1030.45,1007.616,746.174,813.762,1037.084
1449,0.4025,643.996,1030.451,1007.748,746.544,814.081,1037.199
1450,0.402777778,643.996,1030.451,1007.748,746.544,814.081,1037.199
1451,0.403055556,643.996,1030.451,1007.748,746.544,814.081,1037.199
1452,0.403333333,643.996,1030.451,1007.748,746.544,814.081,1037.199
1453,0.403611111,644.441,1030.876,1007.896,746.88,814.405,1037.319
1454,0.403888889,644.441,1030.876,1007.896,746.88,814.405,1037.319
1455,0.404166667,644.441,1030.876,1007.896,746.88,814.405,1037.319
1456,0.404444444,644.858,1031.382,1008.035,747.227,814.715,1037.46
1457,0.404722222,644.858,1031.382,1008.035,747.227,814.715,1037.46
1458,0.405,644.858,1031.382,1008.035,747.227,814.715,1037.46
1459,0.405277778,644.858,1031.382,1008.035,747.227,814.715,1037.46
1460,0.405555556,645.297,1031.574,1008.177,747.567,815.036,1037.607
1461,0.405833333,645.297,1031.574,1008.177,747.567,815.036,1037.607
1462,0.406111111,645.297,1031.574,1008.177,747.567,815.036,1037.607
1463,0.406388889,645.674,1031.334,1008.327,747.922,815.339,1037.745
1464,0.406666667,645.674,1031.334,1008.327,747.922,815.339,1037.745
1465,0.406944444,645.674,1031.334,1008.327,747.922,815.339,1037.745
1466,0.407222222,645.674,1031.334,1008.327,747.922,815.339,1037.745
1467,0.4075,646.08,1031.052,1008.491,748.286,815.684,1037.924
1468,0.407777778,646.08,1031.052,1008.491,748.286,815.684,1037.924
1469,0.408055556,646.08,1031.052,1008.491,748.286,815.684,1037.924
1470,0.408333333,646.51,1031.232,1008.642,748.627,815.965,1038.058
1471,0.408611111,646.51,1031.232,1008.642,748.627,815.965,1038.058
1472,0.408888889,646.51,1031.232,1008.642,748.627,815.965,1038.058
1473,0.409166667,646.51,1031.232,1008.642,748.627,815.965,1038.058
1474,0.409444444,646.886,1031.288,1008.814,749,816.294,1038.228
1475,0.409722222,646.886,1031.288,1008.814,749,816.294,1038.228
1476,0.41,646.886,1031.288,1008.814,749,816.294,1038.228
1477,0.410277778,647.282,1031.298,1008.958,749.336,816.557,1038.343
1478,0.410555556,647.282,1031.298,1008.958,749.336,816.557,1038.343
1479,0.410833333,647.282,1031.298,1008.958,749.336,816.557,1038.343
1480,0.411111111,647.282,1031.298,1008.958,749.336,816.557,1038.343
1481,0.411388889,647.694,1031.126,1009.115,749.693,816.891,1038.481
1482,0.411666667,647.694,1031.126,1009.115,749.693,816.891,1038.481
1483,0.411944444,647.694,1031.126,1009.115,749.693,816.891,1038.481
1484,0.412222222,648.08,1030.88,1009.267,750.039,817.217,1038.625
